,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.745666666666667,-1.7206666666666668,-1.769,-1.8343333333333334,-1.7696666666666667,0.0,-1.839,-1.7723333333333333,-1.7706666666666668,-1.7733333333333334,-1.7663333333333333,-1.7653333333333334,-1.8253333333333335,0.0,-0.117,0.0,-0.6666666666666666,-1.7813333333333334,-1.3436666666666668,-1.04,-1.7790000000000001,0.0,-1.7253333333333336,-1.7813333333333334,,-1.7650000000000001,-1.8363333333333334,-1.7790000000000001,-1.7770000000000001,-1.7766666666666668,,-1.772,-1.7686666666666668,-1.77,-1.7746666666666668,-1.7713333333333334,-1.35,-1.7730000000000001,-1.5866666666666667,-0.24033333333333334,-1.7696666666666667,-0.7330000000000001,-1.7796666666666667,-1.7786666666666666,-1.7763333333333333,,-1.7826666666666668,-0.364,-1.7663333333333333,-1.776,-1.777666666666667,-1.8333333333333333,-1.7686666666666668,-1.772,-1.7686666666666668,-1.1663333333333334,-1.776,-1.7706666666666668,-1.8363333333333334,-0.6716666666666667,0.0,-1.7693333333333334,0.0,-1.8423333333333334,-0.9786666666666668,-0.12366666666666666,0.0,-1.7823333333333333,-1.1646666666666665,-1.7833333333333334,0.0,0.0,-1.7726666666666666,-1.7896666666666667,-0.856,-1.101,-1.0043333333333335,-1.7770000000000001,-0.2406666666666667,0.0,0.0,-0.9766666666666667,-1.4080000000000001,0.0,0.0,-1.7713333333333334,0.0,-1.7676666666666667,-1.7660000000000002,-1.8353333333333335,-1.7766666666666668,0.0,-1.8066666666666669,-0.6713333333333333,-1.778,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8076666666666668,-1.7753333333333334,-1.8300000000000003,-1.5883333333333334,-1.834,0.0,-0.11566666666666667,-1.8326666666666669,-0.9093333333333333,-1.8326666666666669,-1.2196666666666667,0.005333333333333333,-1.7096666666666667,0.0,0.0,0.0,0.0,-1.1016666666666668,0.0,0.0,-1.8336666666666668,0.0,-1.6503333333333334,-0.2406666666666667,,-1.8326666666666669,-0.9113333333333333,-0.6106666666666667,-0.9113333333333333,-0.7333333333333333,,-1.0973333333333335,-1.8286666666666667,-1.221,-1.838,-1.8343333333333334,0.0,-1.4663333333333335,0.0026666666666666666,0.0,-1.834,0.0,-0.36433333333333334,-1.8373333333333335,-1.8350000000000002,,-0.42600000000000005,0.0,-1.8356666666666668,-1.8350000000000002,-0.6703333333333333,-1.163,-1.8366666666666667,-1.842,-1.3466666666666667,0.0,-1.8406666666666667,-1.2846666666666666,-1.8343333333333334,0.0,0.0,-1.4066666666666667,0.0,-1.8413333333333335,0.0,0.0,0.0,-1.8336666666666668,0.0,-1.8423333333333334,0.0,0.0,-1.8329629629629631,-1.1013333333333333,0.0,0.0,0.0,-0.11733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6716666666666667,0.0,-1.5286666666666666,-0.6106666666666667,-1.8336666666666668,-1.837,0.0,-0.672,0.0,-1.8373333333333335,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8210000000000002,0.005333333333333333,-0.6113333333333333,0.0013333333333333333,-0.4866666666666667,0.0,0.0,-0.42600000000000005,0.0,-0.6113333333333333,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4856666666666667,0.0,0.0026666666666666666,0.0,,-0.41733333333333333,0.0,0.0,0.0,0.0,,0.0,-0.5403333333333333,0.0,-0.05533333333333334,-0.36300000000000004,0.0,0.0,0.0,0.0,-0.17933333333333332,0.0,0.0,-0.4266666666666667,-0.36433333333333334,,0.0,0.0,-0.4266666666666667,-0.4266666666666667,0.0,0.0,-0.35866666666666663,-0.303,0.0,0.0,-0.3646666666666667,0.0,-0.36166666666666664,0.0,0.0,0.0,0.0,-0.3646666666666667,0.0,0.0,0.0,-0.36333333333333334,0.0,-0.36433333333333334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42633333333333334,-0.11733333333333333,0.0,0.0,0.0,-0.42633333333333334,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8086666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8263333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
04:30,0.0,0.0,0.04900000000000001,0.04900000000000001,0.06533333333333334,0.05600000000000001,0.043333333333333335,0.026000000000000002,0.021,0.04833333333333334,0.02266666666666667,0.029333333333333333,0.026333333333333334,0.05833333333333334,0.037333333333333336,-1.7056666666666667,0.03866666666666666,0.032,0.02666666666666667,0.018666666666666668,0.028,0.03066666666666667,0.012666666666666666,0.015333333333333334,0.028,0.02666666666666667,0.024666666666666667,0.02266666666666667,0.002,0.004,0.010666666666666666,0.009333333333333334,0.010666666666666666,0.016,0.012,0.009333333333333334,0.014666666666666666,0.016,0.018666666666666668,,0.0,0.013333333333333334,0.03266666666666666,0.008,0.0013333333333333333,,0.0026666666666666666,0.006666666666666667,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
05:00,0.0,0.0,0.07,0.06666666666666667,0.07,0.06766666666666668,0.035333333333333335,0.032,0.029999999999999995,0.06933333333333333,0.035333333333333335,0.029999999999999995,0.03933333333333333,0.066,0.06866666666666667,0.04,0.04,0.04,0.04,0.018000000000000002,0.03866666666666666,0.04,0.016,0.04,0.034,0.04,0.04,0.04,0.016666666666666666,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.030000000000000002,0.04,0.04,0.035333333333333335,0.038000000000000006,,0.04,0.04,0.030000000000000002,0.024666666666666667,0.002,0.032,0.035333333333333335,0.023333333333333334,0.008,0.0,0.01,0.0013333333333333333,0.06866666666666667,0.002,,0.0013333333333333333,0.029333333333333333,0.004,0.004,0.024666666666666667,0.06633333333333333,-0.0013333333333333333,0.0,0.017333333333333333,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.002,0.0,0.012,0.0033333333333333335,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
