,2025-03-26,2025-03-28,2025-03-31,2025-04-03,2025-04-05,2025-04-07,2025-04-10,2025-04-12,2025-04-13,2025-04-15,2025-04-17,2025-04-18,2025-04-21,2025-04-22,2025-04-28,2025-05-02,2025-05-03,2025-05-05,2025-05-06,2025-05-07,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-16,2025-05-18,2025-05-19,2025-05-24,2025-05-25,2025-05-26,2025-05-28,2025-06-02,2025-06-03,2025-06-07,2025-06-08,2025-06-09,2025-06-14,2025-06-24,2025-06-30,2025-07-01,2025-07-03,2025-07-05,2025-07-07,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-30,2025-08-01,2025-08-04,2025-08-06,2025-08-10,2025-08-11,2025-08-13,2025-08-17,2025-08-18,2025-08-23,2025-08-26,2025-08-27,2025-08-29,2025-09-02,2025-09-07
05:30,-0.2533333333333333,-0.34266666666666673,-0.059000000000000004,-0.31799999999999995,-0.07,-0.2813333333333333,-0.09066666666666666,,,-0.04066666666666666,-0.045000000000000005,-0.06966666666666668,-0.04833333333333334,-0.043333333333333335,-0.07,-0.065,-0.061000000000000006,-0.060333333333333336,-0.06833333333333334,-0.06233333333333334,-0.06966666666666668,-0.07,-0.05999999999999999,-0.051000000000000004,-0.05999999999999999,-0.069,-0.07,-0.06666666666666667,-0.06833333333333334,-0.05999999999999999,-0.06066666666666666,-0.07,-0.05433333333333334,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.28200000000000003,-0.328,-0.22766666666666666,-0.32333333333333336,-0.313,-0.31933333333333336,-0.2763333333333334,-0.2856666666666667,-0.262,-0.31633333333333336,-0.3463333333333333,-0.2783333333333333,-0.26166666666666666,-0.289,-0.25566666666666665,-0.274,-0.27799999999999997,-0.31833333333333336,,-0.26966666666666667,-0.343,-0.2816666666666667,-0.24866666666666667,-0.31,-0.26833333333333337,-0.28300000000000003,-0.321,-0.3036666666666667
06:00,-0.05999999999999999,-0.060333333333333336,-0.029999999999999995,-0.03866666666666666,-0.029999999999999995,-0.059666666666666666,-0.04,,,-0.04,-0.04700000000000001,-0.06866666666666667,-0.04666666666666667,-0.042,-0.07,-0.067,-0.060333333333333336,-0.05999999999999999,-0.06466666666666666,-0.06166666666666667,-0.06966666666666668,-0.07,-0.05999999999999999,-0.05433333333333334,-0.061000000000000006,-0.06933333333333333,-0.07,-0.06766666666666668,-0.06533333333333333,-0.05999999999999999,-0.06199999999999999,-0.06966666666666668,-0.05733333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
06:30,-0.05999999999999999,-0.06333333333333332,-0.029999999999999995,-0.036333333333333336,-0.029999999999999995,-0.05999999999999999,-0.041,,,-0.042,-0.04666666666666667,-0.06933333333333333,-0.04933333333333333,-0.045000000000000005,-0.07,-0.06966666666666668,-0.06566666666666668,-0.05999999999999999,-0.064,-0.06066666666666666,-0.06933333333333333,-0.07,-0.05999999999999999,-0.05466666666666667,-0.06133333333333333,-0.07,-0.07,-0.06966666666666668,-0.06566666666666668,-0.05999999999999999,-0.06366666666666668,-0.07,-0.059333333333333335,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
07:00,-0.06166666666666667,-0.06333333333333332,-0.029999999999999995,-0.039,-0.029999999999999995,-0.05999999999999999,-0.046000000000000006,,,-0.04733333333333334,-0.050333333333333334,-0.07,-0.049666666666666665,-0.049666666666666665,-0.07,-0.07,-0.06866666666666667,-0.06066666666666666,-0.06333333333333332,-0.06066666666666666,-0.07,-0.07,-0.05999999999999999,-0.05999999999999999,-0.06333333333333332,-0.07,-0.07,-0.07,-0.06566666666666668,-0.060333333333333336,-0.067,-0.07,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
07:30,-0.067,-0.06433333333333334,-0.029999999999999995,-0.037333333333333336,-0.029999999999999995,-0.05999999999999999,-0.05,,,-0.04933333333333333,-0.05433333333333334,-0.07,-0.052000000000000005,-0.05733333333333333,-0.07,-0.07,-0.07,-0.067,-0.06366666666666668,-0.060333333333333336,-0.069,-0.07,-0.06066666666666666,-0.06066666666666666,-0.063,-0.07,-0.07,-0.07,-0.06533333333333333,-0.06066666666666666,-0.06933333333333333,-0.07,-0.05999999999999999,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
08:00,-0.06966666666666668,-0.06833333333333334,-0.032,-0.037000000000000005,-0.033666666666666664,-0.05999999999999999,-0.052333333333333336,,,-0.05,-0.06133333333333333,-0.07,-0.059666666666666666,-0.060333333333333336,-0.07,-0.07,-0.07,-0.07,-0.06433333333333334,-0.061000000000000006,-0.068,-0.07,-0.06266666666666666,-0.067,-0.06933333333333333,-0.07,-0.07,-0.07,-0.067,-0.06133333333333333,-0.07,-0.07,-0.066,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
08:30,-0.07,-0.06933333333333333,-0.04066666666666666,-0.03933333333333333,-0.04533333333333334,-0.06433333333333334,-0.059333333333333335,,,-0.05,-0.07,-0.07,-0.06166666666666667,-0.069,-0.07,-0.07,-0.07,-0.07,-0.06666666666666667,-0.061000000000000006,-0.067,-0.07,-0.06733333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.069,-0.06266666666666666,-0.07,-0.07,-0.069,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
09:00,-0.07,-0.07,-0.048666666666666664,-0.04,-0.06166666666666667,-0.07,-0.063,,,-0.050666666666666665,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06766666666666668,-0.061000000000000006,-0.06766666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.063,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
09:30,-0.07,-0.07,-0.05466666666666667,-0.04,-0.07,-0.07,-0.068,,,-0.056,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06333333333333332,-0.06933333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
10:00,-0.07,-0.07,-0.059000000000000004,-0.04,-0.07,-0.07,-0.07,,,-0.059666666666666666,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.067,-0.06933333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
10:30,-0.07,-0.07,-0.05999999999999999,-0.04,-0.07,-0.07,-0.07,,,-0.060333333333333336,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.069,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06933333333333333,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
11:00,-0.07,-0.07,-0.05999999999999999,-0.04,-0.07,-0.07,-0.07,,,-0.060333333333333336,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
11:30,0.32599999999999996,0.36733333333333335,0.3496666666666667,0.375,0.35233333333333333,0.3483333333333334,0.36300000000000004,,,-0.06666666666666667,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.06966666666666668,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
12:00,0.3126666666666667,0.39499999999999996,0.3443333333333333,0.402,0.37133333333333335,0.2116666666666667,0.39033333333333337,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
12:30,-0.045333333333333344,-0.04066666666666667,-0.037333333333333336,-0.02066666666666667,-0.03866666666666667,-0.06533333333333334,-0.03866666666666667,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
13:00,-0.07,-0.07,-0.07,-0.05,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
13:30,-0.07,-0.07,-0.07,-0.05,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,0.369,0.37133333333333335,0.37,0.3686666666666667,0.37,0.373,0.3733333333333333,0.369,0.37266666666666665,0.36933333333333335,0.369,0.3763333333333333,0.36933333333333335,0.36300000000000004,0.369,0.36933333333333335,0.356,0.36766666666666664,,0.3463333333333333,0.366,0.36433333333333334,0.359,0.3733333333333333,0.37366666666666665,0.3703333333333333,0.36533333333333334,0.36633333333333334
14:00,-0.07,-0.07,-0.07,-0.05,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,0.3993333333333334,0.4043333333333333,0.4013333333333333,0.40166666666666667,0.40399999999999997,0.4046666666666667,0.402,0.40066666666666667,0.4056666666666667,0.40099999999999997,0.4043333333333334,0.3413333333333333,0.4046666666666667,0.4023333333333333,0.40299999999999997,0.4013333333333333,0.4056666666666667,0.4053333333333333,,0.40066666666666667,0.396,0.40166666666666667,0.39299999999999996,0.4053333333333333,0.405,0.402,0.39566666666666667,0.39633333333333337
14:30,-0.07,-0.07,-0.07,-0.049666666666666665,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.03866666666666667,-0.03866666666666667,-0.03933333333333334,-0.038000000000000006,-0.03933333333333334,-0.037333333333333336,-0.038000000000000006,-0.038000000000000006,-0.03933333333333334,-0.03866666666666667,-0.03866666666666667,-0.038000000000000006,-0.03866666666666667,-0.038000000000000006,-0.03866666666666667,-0.03933333333333334,-0.03866666666666667,-0.03933333333333334,,-0.03866666666666667,-0.03866666666666667,-0.038000000000000006,-0.04066666666666667,-0.03933333333333334,-0.03866666666666667,-0.03933333333333334,-0.038000000000000006,-0.038000000000000006
15:00,-0.07,-0.07,-0.07,-0.049666666666666665,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
15:30,-0.07,-0.07,-0.07,-0.049,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
16:00,-0.07,-0.07,-0.07,-0.04633333333333334,-0.07,-0.07,-0.07,,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
