,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
05:30,,0.029999999999999995,-0.36000000000000004,0.02,-0.292,-0.258,-0.13499999999999998,-0.164,-0.15066666666666667,-0.275,-0.30166666666666664,-0.169,0.0,0.0,0.0,0.0,-0.6473333333333333,-0.003,0.0,0.0,-0.04,-0.04,-0.04,-0.04,-0.058,-0.06199999999999999,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04033333333333333,-0.04666666666666667,-0.04833333333333334,-0.04,-0.05999999999999999,-0.044333333333333336,-0.055,-0.04,-0.04,-0.04,-0.04,-0.041,-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.027666666666666666,-0.04,-0.02033333333333333,-0.01,-0.02,-0.02,-0.03333333333333333,-0.029666666666666668,-0.023,-0.029999999999999995,-0.029999999999999995,-0.030666666666666665,-0.02,-0.019666666666666666,-0.018333333333333333,-0.034,-0.04,-0.029666666666666668,-0.018000000000000002,-0.02033333333333333
06:00,,0.029999999999999995,0.0,0.02,0.0,0.0,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,-0.03966666666666666,-0.04,-0.04,-0.04,-0.05266666666666667,-0.06233333333333334,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.043333333333333335,-0.04566666666666667,-0.04,-0.058333333333333334,-0.04133333333333333,-0.05366666666666667,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.02733333333333333,-0.04,-0.02,-0.01,-0.02,-0.02,-0.033,-0.026333333333333334,-0.020666666666666667,-0.029999999999999995,-0.029999999999999995,-0.030999999999999996,-0.019666666666666666,-0.018666666666666668,-0.018000000000000002,-0.03333333333333333,-0.04,-0.029999999999999995,-0.018000000000000002,-0.02
06:30,,0.029999999999999995,0.0,0.02,0.0,0.0,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029333333333333333,0.0,0.0,0.0,0.0,0.0,-0.0003333333333333333,0.0,0.0,-0.03833333333333333,-0.04,-0.04,-0.04,-0.054000000000000006,-0.06066666666666666,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04466666666666667,-0.04,-0.059000000000000004,-0.041,-0.05266666666666667,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.049666666666666665,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.025333333333333333,-0.04,-0.019666666666666666,-0.01,-0.019666666666666666,-0.02,-0.030999999999999996,-0.024333333333333332,-0.02,-0.029999999999999995,-0.029666666666666668,-0.029999999999999995,-0.019666666666666666,-0.013000000000000001,-0.015000000000000001,-0.030666666666666665,-0.04,-0.029999999999999995,-0.017666666666666667,-0.02
07:00,,0.029999999999999995,0.0,0.02,0.0,0.0,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029,0.028333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03966666666666666,-0.04,-0.04,-0.04,-0.050333333333333334,-0.05999999999999999,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04133333333333333,-0.043333333333333335,-0.04,-0.05366666666666667,-0.04033333333333333,-0.051000000000000004,-0.04,-0.04,-0.04,-0.04,-0.041,-0.05,-0.04700000000000001,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.02333333333333333,-0.04,-0.017333333333333333,-0.01,-0.018666666666666668,-0.02,-0.03033333333333333,-0.021666666666666667,-0.02,-0.029999999999999995,-0.025333333333333333,-0.029999999999999995,-0.019666666666666666,-0.011666666666666665,-0.012,-0.03033333333333333,-0.04,-0.026666666666666665,-0.018000000000000002,-0.018000000000000002
07:30,,0.029999999999999995,0.0,0.02,0.0,0.003,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.026333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,-0.04,-0.050333333333333334,-0.05999999999999999,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.042,-0.042,-0.04,-0.050666666666666665,-0.04,-0.050666666666666665,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.043333333333333335,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.02266666666666667,-0.04,-0.018000000000000002,-0.01,-0.017666666666666667,-0.02,-0.03033333333333333,-0.022333333333333334,-0.02,-0.029999999999999995,-0.021,-0.029999999999999995,-0.019666666666666666,-0.010333333333333333,-0.011000000000000001,-0.030666666666666665,-0.04,-0.022333333333333334,-0.017666666666666667,-0.018333333333333333
08:00,,0.029999999999999995,0.0,0.02,0.0,0.004666666666666667,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.028666666666666667,0.02033333333333333,0.0,0.0,0.0,0.0,0.0,-0.0003333333333333333,0.0,0.0,-0.04,-0.04,-0.04,-1.182,-0.052000000000000005,-0.059666666666666666,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04533333333333334,-0.04033333333333333,-0.04,-0.05266666666666667,-0.041,-0.053000000000000005,-0.04,-0.04,-0.04,-0.04,-0.04,-0.05,-0.041666666666666664,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.021666666666666667,-0.04,-0.018000000000000002,-0.01,-0.019666666666666666,-0.02,-0.030666666666666665,-0.025333333333333333,-0.01933333333333333,-0.029999999999999995,-0.02,-0.029999999999999995,-0.01933333333333333,-0.01,-0.012,-0.03033333333333333,-0.04,-0.021666666666666667,-0.019333333333333334,-0.018333333333333333
08:30,,0.029999999999999995,0.0,0.02,0.0,0.0036666666666666666,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.026666666666666665,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,-0.336,-0.054000000000000006,-0.059333333333333335,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.043000000000000003,-0.044000000000000004,-0.04,-0.05,-0.043333333333333335,-0.05633333333333333,-0.04,-0.04,-0.04,-0.04,-0.04133333333333333,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.021666666666666667,-0.04,-0.018666666666666668,-0.01,-0.01933333333333333,-0.024,-0.036333333333333336,-0.028666666666666667,-0.01633333333333333,-0.029999999999999995,-0.02033333333333333,-0.029999999999999995,-0.019666666666666666,-0.011333333333333334,-0.01,-0.032,-0.04,-0.021666666666666667,-0.02,-0.02
09:00,,0.029999999999999995,0.0,0.01566666666666667,0.0,0.0006666666666666666,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.025333333333333333,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,-0.04,-0.059666666666666666,-0.058666666666666666,-0.04,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04066666666666666,-0.04933333333333333,-0.04800000000000001,-0.04,-0.05,-0.04833333333333334,-0.059666666666666666,-0.04,-0.04,-0.04,-0.04,-0.043333333333333335,-0.05,-0.04033333333333333,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.030333333333333334,-0.04,-0.02,-0.011333333333333334,-0.02,-0.028333333333333332,-0.03866666666666666,-0.029666666666666668,-0.017333333333333333,-0.029999999999999995,-0.02033333333333333,-0.029999999999999995,-0.02,-0.012,-0.01,-0.032,-0.04,-0.025333333333333333,-0.02,-0.019666666666666666
09:30,,0.028666666666666667,0.43866666666666665,0.44933333333333336,0.43966666666666665,0.4453333333333333,0.4563333333333333,0.458,0.46166666666666667,0.4563333333333333,0.45233333333333337,0.4466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,-0.04,-0.05999999999999999,-0.05999999999999999,-0.04033333333333333,-0.04,-0.04,,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04466666666666667,-0.04466666666666667,-0.05,-0.049,,-0.051333333333333335,-0.05,-0.05999999999999999,-0.04,-0.04,-0.04,-0.04,-0.049666666666666665,-0.05333333333333334,-0.041,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.026000000000000002,-0.018333333333333333,-0.024666666666666667,-0.028333333333333332,-0.04,-0.029999999999999995,-0.01933333333333333,-0.029999999999999995,-0.024,-0.029999999999999995,-0.024333333333333332,-0.019000000000000003,-0.01,-0.03666666666666667,-0.04,-0.029333333333333333,-0.02033333333333333,-0.019666666666666666
10:00,0.4852380952380952,0.021,0.46699999999999997,0.4766666666666666,0.4673333333333333,0.47200000000000003,0.482,0.47333333333333333,0.48933333333333334,0.48633333333333334,0.483,0.48033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.04,-0.04,-0.06633333333333334,-0.05999999999999999,-0.04033333333333333,-0.04,-0.04,,-0.04,-0.04,-0.041666666666666664,-0.04,-0.04,-0.04,-0.05,-0.05,-0.05633333333333333,-0.05,,-0.05533333333333333,-0.05,-0.06633333333333334,-0.04,-0.04,-0.04,-0.04,-0.05,-0.06066666666666666,-0.04533333333333334,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03866666666666666,-0.04,-0.029666666666666668,-0.021,-0.029666666666666668,-0.028666666666666667,-0.04,-0.029999999999999995,-0.021666666666666667,-0.033,-0.029999999999999995,-0.029999999999999995,-0.029999999999999995,-0.021666666666666667,-0.012333333333333333,-0.03966666666666666,-0.04,-0.029999999999999995,-0.027666666666666666,-0.020666666666666667
10:30,0.058333333333333334,0.018333333333333333,0.029333333333333333,0.032,0.03133333333333333,0.032,0.045,0.05999999999999999,0.06066666666666666,0.05999999999999999,0.049666666666666665,0.03833333333333333,-0.06133333333333334,0.0,0.0,0.0,0.0,-0.0003333333333333333,0.0,-0.005666666666666667,-0.04,-0.04,-1.276,-0.04,-0.07,-0.05999999999999999,-0.04033333333333333,-0.04,-0.04,,-0.04,-0.04,-0.048666666666666664,-0.04,-0.04,-0.041,-0.052000000000000005,-0.05,-0.061000000000000006,-0.05333333333333334,,-0.05333333333333334,-0.05333333333333334,-0.07,-0.04,-0.04,-0.043333333333333335,-0.04,-0.05466666666666667,-0.068,-0.048666666666666664,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03833333333333333,-0.04,-0.029999999999999995,-0.028,-0.029999999999999995,-0.029999999999999995,-0.04,-0.034,-0.029999999999999995,-0.037333333333333336,-0.03033333333333333,-0.029999999999999995,-0.029999999999999995,-0.029,-0.02,-0.04,-0.04,-0.029999999999999995,-0.029999999999999995,-0.026666666666666665
11:00,0.021,0.01,0.0,0.0,0.0,0.0,0.008333333333333333,0.029999999999999995,0.029999999999999995,0.029999999999999995,0.018333333333333333,0.0,-0.8086666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.04,-0.04,-0.12033333333333333,-0.04,-0.07,-0.05999999999999999,-0.042666666666666665,-0.04,-0.04,,-0.04,-0.04,-0.05,-0.04,-0.04,-0.04733333333333334,-0.059333333333333335,-0.05,-0.06733333333333333,-0.05999999999999999,,-0.052333333333333336,-0.059666666666666666,-0.07,-0.04,-0.04,-0.048666666666666664,-0.04,-0.060333333333333336,-0.07,-0.05,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03966666666666666,-0.04,-0.03133333333333333,-0.029999999999999995,-0.030999999999999996,-0.029999999999999995,-0.04,-0.03933333333333333,-0.030666666666666665,-0.03966666666666666,-0.037333333333333336,-0.029999999999999995,-0.03866666666666666,-0.029999999999999995,-0.027666666666666666,-0.04,-0.04,-0.029999999999999995,-0.029999999999999995,-0.029375
