,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-06,2025-10-07,2025-10-08,2025-10-09
13:00,,0.02,0.02,0.02,0.02,0.017666666666666667,0.02,0.02,0.01566666666666667,0.011333333333333334,0.01,0.013666666666666667,0.01566666666666667,0.01,0.010333333333333333,0.01,0.017,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01633333333333333,0.013333333333333334,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.010333333333333333,0.018333333333333333,0.014666666666666666,0.02,0.02,0.02,0.02,0.019666666666666666,0.014,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.016666666666666666,0.010333333333333333,0.019666666666666666,0.010333333333333333,0.01,0.010666666666666666,0.013333333333333334,0.01933333333333333,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.011666666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
13:30,-0.9814999999999999,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.017666666666666667,0.012666666666666666,0.01,0.013333333333333334,0.017,0.01,0.01,0.01,0.014666666666666666,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.015333333333333334,0.011666666666666667,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011666666666666667,0.019666666666666666,0.011333333333333334,0.02,0.02,0.02,0.02,0.02,0.014000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01566666666666667,0.01,0.01933333333333333,0.01,0.010333333333333333,0.01,0.010666666666666666,0.01633333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019333333333333334,0.010333333333333333,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
14:00,0.019999999999999997,0.02,0.02,0.02,0.02,0.018666666666666668,0.019666666666666666,0.02,0.017333333333333333,0.014,0.01,0.014666666666666666,0.017333333333333333,0.01,0.01,0.01,0.014666666666666666,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.013000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.012,0.019666666666666666,0.010333333333333333,0.02,0.02,0.02,0.02,0.02,0.011666666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.013666666666666667,0.011000000000000001,0.018666666666666668,0.01,0.01,0.01,0.01,0.012,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.01,0.019000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
14:30,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.02,0.02,0.017666666666666667,0.012666666666666666,0.01,0.014666666666666666,0.016666666666666666,0.01,0.01,0.01,0.017333333333333333,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.012,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013666666666666667,0.01933333333333333,0.011000000000000001,0.02,0.019666666666666666,0.02,0.02,0.02,0.012666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.013000000000000001,0.01,0.01633333333333333,0.01,0.01,0.010333333333333333,0.01,0.010666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.01,0.015333333333333334,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
15:00,0.02,0.02,0.02,0.02,0.01933333333333333,0.019666666666666666,0.02,0.02,0.017333333333333333,0.014,0.012,0.013000000000000001,0.019666666666666666,0.01,0.01,0.01,0.017666666666666667,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.016,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011333333333333334,0.019666666666666666,0.012333333333333333,0.02,0.02,0.02,0.02,0.02,0.014,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017,0.01,0.014666666666666666,0.01,0.01,0.010666666666666666,0.01,0.01,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.018666666666666668,0.01,0.016666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
15:30,0.02,0.02,0.02,0.02,0.01566666666666667,0.02,0.02,0.02,0.018666666666666668,0.013666666666666667,0.013000000000000001,0.010666666666666666,0.018333333333333333,0.01,0.01,0.01,0.017,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.010333333333333333,0.01933333333333333,0.017,0.02,0.02,0.02,0.02,0.02,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.011666666666666665,0.014333333333333333,0.01,0.01,0.01,0.01,0.010666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.01,0.018333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
16:00,0.02,0.02,0.02,0.02,0.016,0.02,0.02,0.02,0.017666666666666667,0.013333333333333334,0.017333333333333333,0.012,0.019000000000000003,0.01,0.01,0.01,0.016666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013000000000000001,0.019666666666666666,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018000000000000002,0.014000000000000002,0.015000000000000001,0.01,0.01,0.010666666666666666,0.011000000000000001,0.015000000000000001,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.010666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
16:30,0.02,0.02,0.02,0.02,0.014666666666666666,0.02,0.019666666666666666,0.02,0.019666666666666666,0.013000000000000001,0.02,0.010666666666666666,0.015333333333333334,0.01,0.010333333333333333,0.010333333333333333,0.014333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.016,0.02,0.019333333333333334,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018333333333333333,0.018000000000000002,0.017,0.01,0.01,0.013666666666666667,0.013333333333333334,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.014333333333333333,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,
17:00,0.02,0.02,0.02,0.02,0.013000000000000001,0.02,0.019666666666666666,0.02,0.019333333333333334,0.013666666666666667,0.019000000000000003,0.014666666666666666,0.014666666666666666,0.01,0.010333333333333333,0.010333333333333333,0.014333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.019666666666666666,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.017666666666666667,0.019666666666666666,0.01,0.01,0.016666666666666666,0.017333333333333333,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.018333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
17:30,0.02,0.02,0.02,0.02,0.014666666666666666,0.02,0.02,0.02,0.019666666666666666,0.012333333333333333,0.02,0.017333333333333333,0.017333333333333333,0.01,0.011666666666666667,0.010666666666666666,0.013666666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018666666666666668,0.02,0.011333333333333334,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011333333333333334,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.019666666666666666,0.02,0.01,0.011000000000000001,0.017,0.019333333333333334,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
18:00,0.02,0.02,0.02,0.02,0.014666666666666666,0.02,0.02,0.02,0.02,0.013666666666666667,0.02,0.019333333333333334,0.018000000000000002,0.01,0.014333333333333333,0.014333333333333333,0.017333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019333333333333334,0.02,0.012666666666666666,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.010333333333333333,0.011666666666666665,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.019333333333333334,0.02,0.01,0.012,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
18:30,0.02,0.02,0.02,0.02,0.017,0.02,0.02,0.02,0.02,0.012,0.02,0.02,0.018666666666666668,0.01,0.018666666666666668,0.015333333333333334,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.011000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.010333333333333333,0.01,0.01,0.011333333333333334,0.01566666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.01,0.015333333333333334,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
19:00,0.02,0.02,0.02,0.02,0.018333333333333333,0.02,0.02,0.02,0.02,0.013666666666666667,0.02,0.02,0.016666666666666666,0.01,0.01933333333333333,0.019000000000000003,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.015333333333333334,0.010333333333333333,0.010333333333333333,0.01,0.01,0.01,0.010333333333333333,0.013000000000000001,0.010333333333333333,0.01,0.012333333333333333,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.01,0.017333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
19:30,0.02,0.02,0.02,0.02,0.01633333333333333,0.02,0.02,0.02,0.02,0.014666666666666666,0.02,0.02,0.018666666666666668,0.01,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.013666666666666667,0.013333333333333334,0.010333333333333333,0.01,0.01,0.01,0.010333333333333333,0.013333333333333334,0.010333333333333333,0.01,0.014333333333333333,0.01633333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018666666666666668,0.02,0.02,0.010333333333333333,0.018333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
20:00,0.02,0.02,0.02,0.02,0.018333333333333333,0.02,0.02,0.02,0.02,0.01933333333333333,0.02,0.02,0.01933333333333333,0.01,0.02,0.018333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.013666666666666667,0.01566666666666667,0.012,0.01,0.01,0.01,0.010333333333333333,0.014,0.011666666666666667,0.01,0.011000000000000001,0.019000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01933333333333333,0.02,0.02,0.010333333333333333,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
20:30,-3.198666666666667,-0.8183333333333334,-0.623,0.021666666666666667,-0.287,-0.49466666666666664,-0.452,-0.5046666666666667,-0.465,-0.5316666666666666,-0.56,-0.4453333333333333,-0.5586666666666666,-0.43033333333333335,-0.5276666666666666,-0.5093333333333333,-0.39799999999999996,-0.38566666666666666,-0.4643333333333333,-0.513,-0.42533333333333334,-0.5776666666666667,-0.46166666666666667,-0.48200000000000004,-0.599,-0.47,-0.5670000000000001,-0.4553333333333333,-0.5016666666666667,-0.5206666666666666,-0.486,-0.4643333333333333,-0.498,-0.4736666666666667,-0.5253333333333333,-0.5293333333333333,-0.48366666666666663,-0.449,-0.4696666666666667,-0.5233333333333333,-0.45566666666666666,-0.4326666666666667,-0.5736666666666667,-0.45766666666666667,-0.44,-0.519,-0.52,-0.39133333333333337,-0.5633333333333332,-0.4826666666666667,-0.456,-0.5276666666666666,-0.5166666666666667,-0.45899999999999996,-0.5176666666666666,-0.486,-0.48533333333333334,-0.529,-0.502,-0.4533333333333333,-0.5146666666666666,-0.525,-0.4393333333333333,-0.49266666666666664,-0.4716666666666667,-0.458,-0.42733333333333334,-0.553,-0.502,-0.55,-0.5266666666666667,-0.42633333333333334,-0.4,-0.482,-0.44,-0.5676666666666667,-0.44433333333333336,-0.455,-0.453,-0.4623333333333333,-0.45099999999999996,-0.47,-0.5733333333333334,,-0.53,-0.40299999999999997,-0.44966666666666666,-0.463,-0.5376666666666666,-0.40700000000000003,-0.49233333333333335,-0.405,-0.5193333333333333,-0.41633333333333333,-0.511,-0.4423333333333333,-0.4846666666666667,-0.5156666666666667,-0.471,-0.37733333333333335,-0.445,,-1.6456666666666666,-0.6433333333333333,-0.5476666666666666,
21:00,-3.4256666666666664,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018000000000000002,0.01633333333333333,0.02,0.01933333333333333,0.02,0.02,0.02,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,-0.060333333333333336,0.02,0.02,
21:30,-1.9473333333333334,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.01933333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018666666666666668,0.02,0.02,0.01933333333333333,0.019666666666666666,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
22:00,-0.2836666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017666666666666667,0.019333333333333334,0.01933333333333333,0.019666666666666666,0.019000000000000003,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
22:30,0.018000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.011333333333333334,0.02,0.02,0.02,0.010666666666666666,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.011000000000000001,0.010666666666666666,0.01,0.010666666666666666,0.010666666666666666,0.011666666666666667,0.011333333333333334,0.011000000000000001,0.010666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.016666666666666666,0.02,0.011333333333333334,0.014333333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
23:00,0.018000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018333333333333333,0.011333333333333334,0.02,0.019666666666666666,0.019666666666666666,0.01,0.018000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.018333333333333333,0.01,0.01,0.01,0.01,0.01,0.01,0.010333333333333333,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019000000000000003,0.019000000000000003,0.02,0.010333333333333333,0.01633333333333333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
23:30,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.013666666666666667,0.02,0.02,0.019666666666666666,0.01,0.01566666666666667,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.016,0.01,0.01,0.01,0.01,0.01,0.01,0.010666666666666666,0.01,0.01,0.02,0.019666666666666666,0.02,0.019666666666666666,0.02,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019333333333333334,0.017666666666666667,0.02,0.012,0.013666666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,
24:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017666666666666667,0.02,0.02,0.02,0.010666666666666666,0.01566666666666667,0.019666666666666666,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.014000000000000002,0.01,0.01,0.01,0.009999999999999998,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019666666666666666,0.02,0.012,0.016,0.02,0.02,0.018666666666666668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017666666666666667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019999999999999997,0.02,0.02,0.02,0.02,
