,2025-03-24,2025-03-31,2025-04-05,2025-04-15,2025-04-17,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-27,2025-05-05,2025-05-06,2025-05-12,2025-05-29,2025-06-02,2025-06-04,2025-06-17,2025-06-20,2025-06-25,2025-06-30,2025-07-01,2025-07-05,2025-07-07,2025-07-14,2025-07-15,2025-07-17,2025-08-07,2025-08-08,2025-08-09,2025-08-11,2025-08-12,2025-08-18,2025-08-23,2025-09-01,2025-09-02,2025-09-07,2025-09-08
05:30,,-0.20966666666666667,-0.24000000000000002,0.0,0.0,0.0,-0.01,-0.0033333333333333335,-0.0003333333333333333,0.0,,,0.0,-0.0036666666666666666,-0.0006666666666666666,-0.01,-0.009666666666666665,-0.018333333333333333,-0.011333333333333334,-1.34,-1.4140000000000001,-1.313,-1.3653333333333333,-1.4006666666666667,-1.3210000000000002,-1.3483333333333334,-1.3746666666666667,-1.3960000000000001,-1.27,-1.3236666666666668,-1.3103333333333333,-1.3723333333333334,-1.3760000000000001,-1.4136666666666666,-1.3776666666666666,-1.2216666666666667,-1.2956666666666665
06:00,,0.0,0.0,0.0,0.0,0.0,-0.01,-0.004333333333333333,-0.002,0.0,,,0.0,-0.007,-0.002,-0.01,-0.008666666666666666,-0.016,-0.010333333333333333,-0.010666666666666666,-0.030333333333333334,-0.009666666666666665,-0.011000000000000001,-0.11866666666666667,-0.014,-0.012,-0.01,-0.010666666666666666,-0.01,-0.010333333333333333,-0.013000000000000001,-0.01,-0.009000000000000001,-0.015000000000000001,-0.014666666666666666,-0.012333333333333333,-0.012666666666666666
06:30,,0.0,0.0,0.0,0.0,0.0,-0.01,-0.005333333333333333,0.0,0.0,,,0.0,-0.009000000000000001,-0.003,-0.01,-0.008,-0.015000000000000001,-0.01,-0.017666666666666667,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333,-0.019000000000000003,-0.019000000000000003,-0.01933333333333333,-0.01933333333333333,-0.011333333333333334,-0.02,-0.01933333333333333,-0.01933333333333333,-0.01933333333333333
07:00,,0.0,0.0,0.0,0.0,0.0,-0.01,-0.006333333333333333,-0.0006666666666666666,0.0,,,0.0,-0.008666666666666666,-0.0006666666666666666,-0.01,-0.006,-0.010666666666666666,-0.009666666666666665,-0.02,-0.019000000000000003,-0.019666666666666666,-0.019666666666666666,-0.02,-0.02,-0.02,-0.019666666666666666,-0.02,-0.018666666666666668,-0.02,-0.02,-0.02,-0.015000000000000001,-0.02,-0.02,-0.02,-0.02
07:30,,0.0,0.0,0.0,0.0,0.0,-0.009666666666666665,-0.009333333333333334,-0.006,0.0,,,0.0,-0.01,-0.003,-0.01,-0.007666666666666667,-0.01,-0.01,-0.019666666666666666,-0.019666666666666666,-0.019000000000000003,-0.02,-0.02,-0.02,-0.02,-0.02,-0.019666666666666666,-0.019666666666666666,-0.02,-0.02,-0.02,-0.015000000000000001,-0.02,-0.02,-0.02,-0.02
08:00,,0.0,0.0,0.0,0.0,0.0,-0.009000000000000001,-0.01,-0.01,0.0,,,0.0,-0.01,-0.008,-0.01,-0.007333333333333333,-0.01,-0.009333333333333334,-0.019666666666666666,-0.02,-0.019000000000000003,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01933333333333333,-0.02,-0.02,-0.02,-0.018000000000000002,-0.02,-0.02,-0.02,-0.02
08:30,,0.0,0.0,0.0,0.0,0.0,-0.008333333333333333,-0.01,-0.01,0.0,,,0.0,-0.01,-0.009666666666666665,-0.01,-0.009666666666666665,-0.01,-0.009333333333333334,-0.01933333333333333,-0.02,-0.02,-0.019000000000000003,-0.019666666666666666,-0.017,-0.02,-0.019666666666666666,-0.02,-0.016,-0.02,-0.02,-0.019666666666666666,-0.015333333333333334,-0.02,-0.02,-0.019666666666666666,-0.016666666666666666
09:00,,0.0,0.0,0.0,0.0,0.0,-0.003,-0.01,-0.01,-0.0003333333333333333,,,0.0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009666666666666665,-0.018333333333333333,-0.019000000000000003,-0.017666666666666667,-0.017666666666666667,-0.014666666666666666,-0.012333333333333333,-0.02,-0.017333333333333333,-0.02,-0.011333333333333334,-0.02,-0.02,-0.018333333333333333,-0.010666666666666666,-0.02,-0.019000000000000003,-0.013000000000000001,-0.012
09:30,,0.0,0.0,0.0,0.0,-0.0006666666666666666,-0.0003333333333333333,-0.01,-0.01,-0.0036666666666666666,,,0.0,-0.01,-0.01,-0.010333333333333333,-0.01,-0.009666666666666665,-0.009000000000000001,-0.017,-0.02,-0.015333333333333334,-0.01566666666666667,-0.011333333333333334,-0.012333333333333333,-0.013000000000000001,-0.011666666666666667,-0.02,-0.011000000000000001,-0.02,-0.02,-0.015000000000000001,-0.014,-0.019666666666666666,-0.018000000000000002,-0.019000000000000003,-0.012
10:00,0.0,0.0,0.0,0.0,0.0,-0.004666666666666667,0.0,-0.01,-0.01,-0.008,,,-0.0013333333333333333,-0.010666666666666666,-0.01,-0.010666666666666666,-0.01,-0.01,-0.01,-0.013666666666666667,-0.02,-0.011333333333333334,-0.012,-0.010333333333333333,-0.010666666666666666,-0.011666666666666665,-0.011000000000000001,-0.02,-0.010333333333333333,-0.02,-0.02,-0.011000000000000001,-0.010666666666666666,-0.02,-0.01633333333333333,-0.016,-0.01
10:30,,0.4196666666666667,0.4136666666666667,0.0,0.0,-0.009000000000000001,0.0,-0.01,-0.01,-0.009000000000000001,,,-0.001,-0.01,-0.01,-0.010333333333333333,-0.01,-0.009666666666666665,-0.009666666666666665,-0.011333333333333334,-0.02,-0.010666666666666666,-0.010333333333333333,-0.010333333333333333,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01933333333333333,-0.019666666666666666,-0.01,-0.011000000000000001,-0.019000000000000003,-0.012,-0.01,-0.01
11:00,,0.41133333333333333,0.448,0.0,0.0,-0.01,0.0,-0.01,-0.01,-0.009666666666666665,,,-0.0026666666666666666,-0.010333333333333333,-0.01,-0.010666666666666666,-0.01,-0.01,-0.009666666666666665,-0.011000000000000001,-0.019666666666666666,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.018666666666666668,-0.01,-0.015333333333333334,-0.017666666666666667,-0.01,-0.01,-0.018000000000000002,-0.01,-0.01,-0.010333333333333333
11:30,,0.029333333333333333,0.028,0.0,0.0,-0.009000000000000001,0.0,-0.01,-0.01,-0.009666666666666665,,,-0.006,-0.010333333333333333,-0.01,-0.011000000000000001,-0.01,-0.01,-0.01,0.42133333333333334,0.412,0.422,0.411,0.419,0.41766666666666663,0.4156666666666667,0.425,0.4136666666666667,0.42266666666666663,0.4166666666666667,0.419,0.418,0.42033333333333334,0.42233333333333334,0.42533333333333334,0.42100000000000004,0.4083333333333333
12:00,,0.0,0.0,0.0,0.0,-0.008666666666666666,0.0,-0.01,-0.01,-0.009666666666666665,,,-0.008666666666666666,-0.01,-0.010333333333333333,-0.011000000000000001,-0.01,-0.009666666666666665,-0.01,0.44666666666666666,0.4516666666666667,0.455,0.4553333333333333,0.4503333333333333,0.44433333333333336,0.4503333333333333,0.449,0.45099999999999996,0.46166666666666667,0.4323333333333333,0.44666666666666666,0.45,0.452,0.4503333333333333,0.449,0.44866666666666666,0.45766666666666667
12:30,,0.0,0.0,0.0,0.0,-0.007333333333333333,0.0,-0.01,-0.01,-0.009000000000000001,,,-0.008,-0.011000000000000001,-0.01,-0.013000000000000001,-0.01,-0.01,-0.01,0.024333333333333332,0.019,0.024,0.030666666666666665,0.021333333333333333,0.021333333333333333,0.022000000000000002,0.018000000000000002,0.023,0.01933333333333333,0.011666666666666667,0.016,0.025666666666666667,0.024,0.022,0.02266666666666667,0.02133333333333333,0.012
13:00,,0.0,0.0,0.0,0.0,-0.008333333333333333,0.0,-0.01,-0.01,-0.008666666666666666,,,-0.01,-0.012,-0.01,-0.014000000000000002,-0.01,-0.01,-0.01,-0.009000000000000001,-0.009666666666666665,-0.01,0.0,-0.010333333333333333,-0.011666666666666665,-0.010666666666666666,-0.010333333333333333,-0.010333333333333333,-0.01,-0.011000000000000001,-0.014,-0.0023333333333333335,-0.0023333333333333335,-0.01,-0.006333333333333333,-0.01,-0.012333333333333333
13:30,,0.0,0.0,0.0,0.0,-0.009333333333333334,0.0,-0.01,-0.01,-0.008666666666666666,,,-0.01,-0.011666666666666667,-0.013333333333333334,-0.014333333333333333,-0.01,-0.01,-0.01,-0.009666666666666665,-0.01,-0.01,-0.001,-0.010666666666666666,-0.011666666666666667,-0.010666666666666666,-0.011000000000000001,-0.01,-0.01,-0.012,-0.014,-0.0033333333333333335,-0.004666666666666667,-0.01,-0.007,-0.01,-0.017666666666666667
14:00,,0.0,0.0,0.0,0.0,-0.009000000000000001,-0.0003333333333333333,-0.009666666666666665,-0.01,-0.008333333333333333,,,-0.01,-0.011333333333333334,-0.016,-0.018000000000000002,-0.01,-0.01,-0.010666666666666666,-0.01,-0.01,-0.01,-0.002,-0.010333333333333333,-0.013333333333333334,-0.010333333333333333,-0.013333333333333334,-0.010333333333333333,-0.01,-0.011333333333333334,-0.013333333333333334,-0.008666666666666666,-0.007333333333333333,-0.01,-0.009333333333333334,-0.01,-0.017333333333333333
14:30,,0.0,0.0,0.0,0.0,-0.007666666666666667,-0.0013333333333333333,-0.009000000000000001,-0.01,-0.009333333333333334,,,-0.008,-0.012,-0.017333333333333333,-0.017666666666666667,-0.010333333333333333,-0.01,-0.01,-0.01,-0.01,-0.01,-0.006333333333333333,-0.010333333333333333,-0.014,-0.011333333333333334,-0.015000000000000001,-0.01,-0.010333333333333333,-0.011666666666666667,-0.01633333333333333,-0.01,-0.01,-0.01,-0.01,-0.010666666666666666,-0.019333333333333334
15:00,,0.0,0.0,0.0,0.0,-0.009666666666666665,-0.0003333333333333333,-0.008,-0.009333333333333334,-0.008666666666666666,,,-0.008666666666666666,-0.011000000000000001,-0.01933333333333333,-0.019666666666666666,-0.011000000000000001,-0.01,-0.01,-0.01,-0.01,-0.01,-0.005333333333333333,-0.011333333333333334,-0.018000000000000002,-0.013000000000000001,-0.016666666666666666,-0.010666666666666666,-0.01,-0.016,-0.018000000000000002,-0.01,-0.01,-0.01,-0.01,-0.011333333333333334,-0.019666666666666666
15:30,,0.0,0.0,0.0,-0.0016666666666666668,-0.007,0.0,-0.007333333333333333,-0.006333333333333333,-0.008,,,-0.008666666666666666,-0.013333333333333334,-0.02,-0.019666666666666666,-0.012,-0.01,-0.01,-0.01,-0.01,-0.01,-0.007,-0.01633333333333333,-0.01566666666666667,-0.014,-0.01566666666666667,-0.012,-0.01,-0.014333333333333333,-0.018333333333333333,-0.01,-0.01,-0.01,-0.01,-0.013333333333333334,-0.02
16:00,,0.0,0.0,0.0,-0.0026666666666666666,-0.005666666666666667,0.0,-0.006666666666666667,-0.003,-0.008,,,-0.007,-0.016,-0.019666666666666666,-0.018666666666666668,-0.017666666666666667,-0.01,-0.011000000000000001,-0.01,-0.01,-0.01,-0.007333333333333333,-0.016,-0.01633333333333333,-0.01633333333333333,-0.018000000000000002,-0.014333333333333333,-0.011000000000000001,-0.013333333333333334,-0.018666666666666668,-0.01,-0.01,-0.012,-0.01,-0.01566666666666667,-0.02
16:30,,0.0,0.0,0.0,0.0,-0.005666666666666667,0.0,-0.0033333333333333335,-0.0003333333333333333,-0.007,,,-0.006666666666666667,-0.01933333333333333,-0.02,-0.018333333333333333,-0.019666666666666666,-0.01,-0.01,-0.01,-0.01,-0.010333333333333333,-0.01,-0.017333333333333333,-0.018000000000000002,-0.01633333333333333,-0.018333333333333333,-0.01633333333333333,-0.013333333333333334,-0.01566666666666667,-0.016666666666666666,-0.01,-0.01,-0.013333333333333334,-0.01,-0.015333333333333334,-0.02
17:00,,0.0,0.0,0.0,0.0,-0.0003333333333333333,0.0,-0.001,0.0,-0.004333333333333333,,,-0.0013333333333333333,-0.01933333333333333,-0.02,-0.02,-0.019666666666666666,-0.01,-0.011333333333333334,-0.01,-0.01,-0.01,-0.01,-0.016,-0.019666666666666666,-0.016666666666666666,-0.018333333333333333,-0.016,-0.010333333333333333,-0.01633333333333333,-0.017333333333333333,-0.01,-0.010333333333333333,-0.015000000000000001,-0.010333333333333333,-0.014333333333333333,-0.02
17:30,,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.0,0.0,0.0,-0.003,,,-0.001,-0.018000000000000002,-0.017333333333333333,-0.019666666666666666,-0.018666666666666668,-0.010333333333333333,-0.013000000000000001,-0.010333333333333333,-0.010666666666666666,-0.010666666666666666,-0.008333333333333333,-0.016,-0.019666666666666666,-0.017,-0.017666666666666667,-0.015333333333333334,-0.013000000000000001,-0.016666666666666666,-0.017666666666666667,-0.01,-0.01,-0.014000000000000002,-0.010333333333333333,-0.013666666666666667,-0.02
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,,,0.0,-0.01633333333333333,-0.01,-0.019000000000000003,-0.017333333333333333,-0.01,-0.013333333333333334,-0.01,-0.01,-0.011000000000000001,-0.007,-0.01,-0.019666666666666666,-0.018333333333333333,-0.018666666666666668,-0.01566666666666667,-0.014666666666666666,-0.019666666666666666,-0.017,-0.01,-0.01,-0.013666666666666667,-0.010666666666666666,-0.016666666666666666,-0.02
18:30,,-0.9366666666666668,-1.0546666666666666,0.0,0.0,-0.0003333333333333333,0.0,0.0,0.0,-0.0003333333333333333,,,0.0,-0.018333333333333333,-0.01,-0.019666666666666666,-0.016666666666666666,-0.01,-0.015000000000000001,-0.01,-0.011666666666666667,-0.010666666666666666,-0.01,-0.010333333333333333,-0.02,-0.019000000000000003,-0.018333333333333333,-0.016,-0.01566666666666667,-0.018666666666666668,-0.019666666666666666,-0.01,-0.01,-0.013333333333333334,-0.010666666666666666,-0.01933333333333333,-0.02
19:00,,0.0,-0.16133333333333333,0.0,0.0,-0.0006666666666666666,0.0,0.0,0.0,-0.0006666666666666666,,,0.0,-0.019000000000000003,-0.01,-0.01933333333333333,-0.018666666666666668,-0.01,-0.016,-0.01,-0.011333333333333334,-0.010666666666666666,-0.009000000000000001,-0.011000000000000001,-0.01933333333333333,-0.018666666666666668,-0.019333333333333334,-0.01566666666666667,-0.014333333333333333,-0.019000000000000003,-0.017666666666666667,-0.01,-0.010666666666666666,-0.01566666666666667,-0.016,-0.019666666666666666,-0.02
19:30,,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.0,0.0,0.0,0.0,,,0.0,-0.019333333333333334,-0.01,-0.019333333333333334,-0.019666666666666666,-0.01,-0.019000000000000003,-0.01,-0.011000000000000001,-0.010666666666666666,-0.01,-0.011000000000000001,-0.02,-0.02,-0.019666666666666666,-0.011666666666666667,-0.014333333333333333,-0.019666666666666666,-0.02,-0.01,-0.011666666666666665,-0.018666666666666668,-0.014,-0.018000000000000002,-0.02
20:00,,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,,,0.0,-0.02,-0.018333333333333333,-0.02,-0.01933333333333333,-0.011666666666666667,-0.02,-0.016666666666666666,-0.010666666666666666,-0.010333333333333333,-0.01,-0.01633333333333333,-0.02,-0.019666666666666666,-0.018666666666666668,-0.013333333333333334,-0.01633333333333333,-0.02,-0.02,-0.011000000000000001,-0.011333333333333334,-0.018333333333333333,-0.016666666666666666,-0.018000000000000002,-0.02
20:30,,0.0,0.0,-0.5093333333333333,-0.6753333333333333,-0.5013333333333333,-0.5323333333333333,-0.49133333333333334,-0.5673333333333334,-0.6316666666666666,,,-0.45366666666666666,-0.5403333333333333,-0.5216666666666667,-0.49633333333333335,-0.5413333333333333,-0.5116666666666666,-0.49266666666666664,-0.019000000000000003,-0.01,-0.011000000000000001,-0.01,-0.02,-0.02,-0.02,-0.018333333333333333,-0.011333333333333334,-0.016666666666666666,-0.019666666666666666,-0.01933333333333333,-0.010666666666666666,-0.01,-0.019333333333333334,-0.017,-0.016666666666666666,-0.02
21:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.010333333333333333,-0.005,-0.008666666666666666,-0.011333333333333334,-0.012,-0.014,-0.018666666666666668,-0.011000000000000001,-0.012333333333333333,-0.01,-0.02,-0.02,-0.018333333333333333,-0.01566666666666667,-0.013333333333333334,-0.016,-0.019666666666666666,-0.018000000000000002,-0.01,-0.01,-0.02,-0.017333333333333333,-0.018666666666666668,-0.02
21:30,,0.0,0.0,0.0,0.0,-0.0016666666666666668,0.0,0.0,0.0,0.0,,,0.0,-0.01,0.0,-0.00125,-0.01,-0.012,-0.019666666666666666,-0.018666666666666668,-0.01,-0.010333333333333333,-0.01,-0.02,-0.02,-0.019000000000000003,-0.016666666666666666,-0.02,-0.01566666666666667,-0.019333333333333334,-0.017,-0.01,-0.011333333333333334,-0.019666666666666666,-0.01633333333333333,-0.018666666666666668,-0.02
22:00,,0.0,0.0,0.0,0.0,-0.007333333333333333,0.0,0.0,0.0,0.0,,,0.0,-0.007666666666666667,0.0,,-0.01,-0.01,-0.019666666666666666,-0.019333333333333334,-0.010333333333333333,-0.013000000000000001,-0.01,-0.02,-0.02,-0.019666666666666666,-0.017,-0.02,-0.017,-0.01933333333333333,-0.016666666666666666,-0.01,-0.011333333333333334,-0.01933333333333333,-0.016,-0.019333333333333334,-0.02
22:30,,0.0,0.0,0.0,0.0,-0.01,-0.006666666666666667,-0.0016666666666666668,0.0,0.0,,,0.0,-0.009333333333333334,-0.003,,-0.01933333333333333,-0.01933333333333333,-0.02,-0.019000000000000003,-0.010625,-0.012,-0.01,-0.02,-0.02,-0.01933333333333333,-0.01633333333333333,-0.02,-0.018000000000000002,-0.018666666666666668,-0.018666666666666668,-0.013000000000000001,-0.011333333333333334,-0.02,-0.019000000000000003,-0.02,-0.02
23:00,,0.0,0.0,0.0,0.0,-0.01,-0.009333333333333334,-0.005,0.0,0.0,,,0.0,-0.01,-0.0023333333333333335,,-0.02,-0.01933333333333333,-0.02,-0.019000000000000003,,-0.013000000000000001,-0.01,-0.02,-0.02,-0.019666666666666666,-0.01633333333333333,-0.019333333333333334,-0.017666666666666667,-0.01933333333333333,-0.018666666666666668,-0.013000000000000001,-0.011000000000000001,-0.02,-0.018000000000000002,-0.02,-0.02
23:30,,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.005666666666666667,-0.0003333333333333333,-0.0003333333333333333,,,0.0,-0.009666666666666665,-0.000625,,-0.02,-0.018666666666666668,-0.02,-0.019666666666666666,,-0.01633333333333333,-0.01,-0.02,-0.02,-0.01933333333333333,-0.019333333333333334,-0.02,-0.01933333333333333,-0.019666666666666666,-0.018666666666666668,-0.010333333333333333,-0.011000000000000001,-0.02,-0.018000000000000002,-0.02,-0.02033333333333333
24:00,,0.0,0.0,0.0,0.0,-0.01,-0.008333333333333333,-0.0036666666666666666,0.0,-0.0013333333333333333,,,0.0,-0.007241379310344827,0.0,,-0.019999999999999997,-0.02,-0.02,-0.01933333333333333,,-0.01633333333333333,-0.01,-0.02,-0.019999999999999997,-0.018275862068965518,-0.02,-0.019666666666666666,-0.019666666666666666,-0.01933333333333333,-0.019333333333333334,-0.012,-0.013000000000000001,-0.02,-0.018965517241379314,-0.019999999999999997,-0.02033333333333333
