,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.992,-1.8973333333333333,-1.9726666666666666,-2.017333333333333,-2.03,-1.8909999999999998,-2.0153333333333334,-2.0166666666666666,-2.012,-2.017333333333333,-2.029333333333333,-2.0216666666666665,-2.0156666666666667,-1.9966666666666666,0.0,0.0,-0.7183333333333334,-2.022666666666667,-1.5373333333333332,-0.8640000000000001,-2.0156666666666667,-2.021333333333333,-2.0843333333333334,-2.0236666666666667,-2.022666666666667,-2.029333333333333,-2.0176666666666665,-2.019,-2.0343333333333335,-2.025,-2.0116666666666667,-2.023,-2.0153333333333334,-2.0236666666666667,-2.024,-2.0243333333333333,-1.5590000000000002,-2.0146666666666664,-2.0140000000000002,-0.9273333333333333,-2.079333333333333,-0.16266666666666668,-1.965,-2.0193333333333334,-2.02,,-1.8346666666666667,-0.29600000000000004,-2.0256666666666665,-2.0206666666666666,-2.0283333333333333,-2.092,-2.021,-2.026333333333333,-2.0260000000000002,-2.0203333333333333,-2.082,-2.0216666666666665,-2.025,-2.026333333333333,0.0,-2.093,-1.0003333333333333,-2.0193333333333334,-2.0296666666666665,-2.0203333333333333,0.0,-2.0163333333333333,-2.017,-2.0203333333333333,0.0,0.0,-2.018,-2.0206666666666666,-0.7176666666666667,-0.5123333333333334,-0.29600000000000004,-1.1363333333333334,0.0,0.0,-2.0260000000000002,-0.721,-2.018,-2.042,0.0,-2.0313333333333334,0.0,-1.8323333333333334,-2.0973333333333333,-2.0356666666666667,-2.11,-0.5326666666666667,-2.017,-2.095,-2.0286666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.055333333333333,-0.005333333333333333,-2.0923333333333334,-2.1003333333333334,-1.4173333333333333,-0.008,-2.092,-2.095,-1.5553333333333332,-1.5533333333333335,-0.2953333333333334,-2.092,-1.415,-1.0666666666666667,0.0,0.0,0.0,-2.0936666666666666,0.0,0.0,-2.0906666666666665,-0.22333333333333333,-2.092,-2.0973333333333333,-2.0936666666666666,-2.092,-2.0909999999999997,-2.0946666666666665,-2.0923333333333334,-2.0913333333333335,-2.0966666666666667,-0.5686666666666667,-2.0909999999999997,-2.092,-2.095,-2.033,0.0,-1.3493333333333333,-2.093,0.0,-0.9903333333333334,0.0,-0.010666666666666666,-2.1006666666666667,-2.094333333333333,,-0.0026666666666666666,0.0,-2.098666666666667,-2.099666666666667,-0.509,-2.101,-2.101,-1.6969999999999998,-0.648,-1.8339999999999999,-1.279,-1.8356666666666668,-2.098,-1.4186666666666667,0.0,-0.998,0.0,-2.0953333333333335,-0.22533333333333336,-0.9973333333333333,0.0,-2.0966666666666667,-1.6276666666666666,-2.0936666666666666,0.0,0.0,-2.0966666666666667,-1.1376666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-0.928,0.0,-2.099333333333333,-0.22533333333333336,0.0,-2.1013333333333333,0.0,-0.005333333333333333,-2.101,-1.969,-1.4233333333333333,0.0,-2.1003333333333334,-2.1033333333333335,-2.099666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.066,0.0,-0.5743333333333334,-0.43666666666666665,0.0,0.0,-0.6456666666666667,-0.2906666666666667,0.0,0.0,0.0,-0.5770000000000001,0.0,0.0,0.0,0.0,0.0,-0.5043333333333334,0.0,0.0,-0.7186666666666667,0.0,-0.5753333333333334,-0.6453333333333333,-0.503,-0.5743333333333334,-0.6453333333333333,-0.5763333333333333,-0.5770000000000001,-0.6473333333333334,-0.36666666666666664,0.0,-0.641,-0.5726666666666667,-0.43733333333333335,-0.010666666666666666,0.0,0.0,-0.5676666666666667,0.0,0.0,0.0,0.0,-0.29600000000000004,-0.4346666666666667,,0.0,0.0,-0.43733333333333335,-0.6473333333333334,0.0,-0.084,-0.084,0.0,0.0,-0.0026666666666666666,0.0,-0.0026666666666666666,-0.29333333333333333,0.0,0.0,0.0,0.0,-0.43733333333333335,0.0,0.0,0.0,-0.36666666666666664,0.0,-0.154,0.0,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22533333333333336,0.0,0.0,-0.22266666666666668,0.0,0.0,-0.29600000000000004,-0.008,0.0,0.0,-0.15200000000000002,-0.15466666666666667,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0813333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05600000000000001,-0.04900000000000001,-0.064,-0.03066666666666667,-0.07,-0.043333333333333335,-0.04,-0.04033333333333334,-1.364,-0.07733333333333332,-0.068,-0.056,-0.056,-0.058666666666666666,-0.08,-0.054000000000000006,-0.034666666666666665,-0.064,-0.08533333333333333,-0.07466666666666666,-0.011000000000000003,0.0,-0.013333333333333334,-0.034666666666666665,-0.024,-0.02666666666666667,-0.029333333333333333,-0.029333333333333333,-0.024,-0.032,-0.034666666666666665,-0.04133333333333333,-0.036000000000000004,-0.04,-0.05333333333333333,-0.032,-0.036000000000000004,-0.016,-0.004,-0.022000000000000002,-0.024,0.0,-0.014666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,-0.07,-0.06866666666666667,-0.06933333333333333,-0.06866666666666667,-0.052000000000000005,-0.06466666666666668,-0.08,-0.08566666666666668,-0.08,-0.08,-0.087,-0.08,-0.094,-0.08533333333333333,-0.08,-0.087,-0.082,-0.084,-0.084,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08433333333333334,-0.08,-0.08,-0.08333333333333333,-0.08533333333333333,-0.112,-0.096,-0.08466666666666667,-0.08466666666666667,-0.09266666666666666,-0.09333333333333332,-0.09866666666666667,-0.08,-0.08666666666666667,-0.09000000000000001,-0.10400000000000001,-0.06466666666666666,-0.09866666666666667,-0.08,-0.09733333333333333,-0.037333333333333336,-0.04533333333333334,-0.021333333333333333,-0.050666666666666665,-0.08533333333333333,-0.042,,-0.008,-0.06133333333333334,-0.07733333333333332,-0.068,-0.05533333333333334,-0.06866666666666667,-0.068,-0.058,-0.060000000000000005,-0.034666666666666665,-0.026000000000000002,-0.04066666666666666,-0.043333333333333335,0.0,-0.016,0.0,-0.015333333333333334,-0.010666666666666666,-0.02666666666666667,-0.022000000000000002,-0.016,-0.012,0.0,0.0,0.0,0.0,-0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
