,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
06:30,2.4063333333333334,1.9986666666666666,2.037333333333333,1.8853333333333333,0.003,2.051,1.7793333333333334,1.172,0.005333333333333333,0.004,0.0,0.004666666666666667,1.6893333333333334,0.321,1.02,0.7276666666666666,1.9416666666666667,2.096,1.9849999999999999,2.1719999999999997,,2.1776666666666666,2.130666666666667,2.207333333333333,1.99,1.6223333333333334,0.5666666666666667,2.2233333333333336,2.005333333333333,0.19333333333333333,1.6656666666666666,0.005666666666666667,0.005666666666666667,2.0613333333333332,0.007,1.6666666666666667,0.023000000000000003,0.004,1.4789999999999999,1.5923333333333334,0.0,,0.004,0.9336666666666668,1.2283333333333333,2.231666666666667,1.9476666666666667,1.6943333333333332,0.005333333333333333,1.2576666666666667,2.426,1.4406666666666665,1.2693333333333332,1.7229999999999999,1.6063333333333332,0.0,0.4633333333333333,0.7073333333333333,1.189,1.16,1.038,0.0,0.20966666666666667,1.389,0.0,0.004666666666666667,0.0,1.2713333333333334,1.5316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.088,0.0,1.4043333333333334,1.3739999999999999,0.0,1.4089999999999998,0.0,1.0693333333333332,1.094,0.008666666666666666,0.4216666666666667,0.5736666666666667,0.933,0.0026666666666666666,0.6286666666666666,0.0026666666666666666,0.8613333333333333,0.0,0.8913333333333333,0.5136666666666667,0.23233333333333334,0.0,0.0,0.004,0.004,0.0033333333333333335
07:00,3.2693333333333334,4.176333333333334,3.222,2.9583333333333335,0.6253333333333334,2.7096666666666667,2.6993333333333336,2.9093333333333335,0.03866666666666666,0.0,0.0026666666666666666,0.058333333333333334,3.115666666666667,0.7366666666666667,2.4876666666666667,0.965,2.9596666666666667,3.2096666666666662,2.494666666666667,3.0753333333333335,,3.3646666666666665,3.0963333333333334,3.223,3.4076666666666666,3.143333333333333,1.121,2.743666666666667,3.0126666666666666,0.9673333333333333,3.1503333333333337,0.15899999999999997,0.521,3.0829999999999997,0.006333333333333333,2.6646666666666667,0.0,0.005333333333333333,1.5436666666666667,3.0763333333333334,0.0,,0.0,1.1223333333333334,1.498,3.869333333333333,3.0436666666666667,2.6396666666666664,2.228333333333333,1.0683333333333331,2.484666666666667,1.8383333333333334,1.8263333333333334,2.783,2.5959999999999996,0.0,1.394,2.3873333333333333,1.802,2.5616666666666665,2.4923333333333333,0.9626666666666667,1.4503333333333333,2.6006666666666667,0.0,0.4103333333333333,0.006333333333333333,1.474,2.6366666666666663,0.0,0.0,0.0016666666666666668,0.0,0.004666666666666667,0.0,1.318,0.0,2.4123333333333337,2.758666666666667,0.0,2.6613333333333333,0.0,0.5696666666666667,2.5420000000000003,1.0196666666666667,1.2656666666666667,1.4533333333333334,2.3276666666666666,0.7536666666666666,2.497,0.005666666666666667,2.3583333333333334,0.0,2.8376666666666663,2.1413333333333333,1.1239999999999999,0.004666666666666667,0.6733333333333333,0.008666666666666666,0.004666666666666667,0.432
07:30,4.310333333333333,3.786666666666667,4.127666666666666,4.0969999999999995,1.0013333333333334,3.6083333333333334,3.7016666666666667,3.058333333333333,1.3666666666666667,0.004666666666666667,0.005666666666666667,0.9276666666666668,4.400333333333333,0.048666666666666664,1.1916666666666667,2.3676666666666666,4.056,3.4213333333333336,2.4746666666666663,4.0183333333333335,,4.091333333333333,4.026,4.164666666666666,4.3229999999999995,4.311999999999999,1.6966666666666665,3.0416666666666665,3.9756666666666667,1.5339999999999998,1.456,2.966333333333333,0.7943333333333332,4.028666666666667,0.33399999999999996,2.308,0.0,0.34199999999999997,2.5226666666666664,3.926,0.0033333333333333335,,0.602,3.2643333333333335,1.9609999999999999,1.5853333333333335,3.686,3.3953333333333333,4.229666666666667,2.082,3.655666666666667,1.9789999999999999,2.3593333333333333,3.9299999999999997,3.698,0.004,1.6893333333333334,3.521666666666667,4.064666666666667,3.377666666666667,3.7583333333333333,1.5450000000000002,2.6283333333333334,3.744,0.0033333333333333335,1.049,0.007,3.4843333333333333,3.8996666666666666,0.0,0.004666666666666667,0.007,0.0,0.004666666666666667,0.0033333333333333335,1.55,0.0026666666666666666,3.4836666666666667,3.6573333333333333,0.0,3.6646666666666667,0.005333333333333333,3.478333333333333,3.627666666666667,2.786,1.2586666666666666,3.3800000000000003,3.365,2.945666666666667,3.3766666666666665,0.005333333333333333,3.4316666666666666,0.006333333333333333,2.351,3.225,1.2313333333333332,0.007,0.11333333333333334,0.376,0.6676666666666667,1.845
08:00,5.214666666666667,5.413666666666667,4.948666666666667,5.287333333333334,0.8273333333333334,4.956,4.556666666666667,4.411333333333333,3.0266666666666664,0.004666666666666667,0.25233333333333335,0.1753333333333333,3.3400000000000003,0.25399999999999995,1.3673333333333335,3.7560000000000002,2.2933333333333334,4.83,2.673,4.845666666666667,,4.8533333333333335,4.881,4.995,4.253666666666667,5.046333333333334,4.489333333333334,2.4290000000000003,4.835,3.4579999999999997,1.6483333333333334,1.3786666666666667,0.08733333333333333,4.865333333333334,0.9016666666666667,3.808666666666667,0.004666666666666667,1.0766666666666667,5.053333333333333,5.003666666666666,0.004666666666666667,,0.377,5.033,4.077,2.287,5.029,4.426333333333333,4.755,2.2083333333333335,3.279333333333333,2.251,2.875,4.550666666666667,4.5889999999999995,0.5066666666666666,1.8210000000000002,4.699,4.915666666666667,2.7516666666666665,4.364,1.4766666666666666,4.254333333333333,4.727666666666667,1.2326666666666666,0.9246666666666666,0.006333333333333333,2.1076666666666664,4.820666666666667,0.0,0.007,0.746,0.0,0.008333333333333333,0.0033333333333333335,2.243,0.004666666666666667,4.651,3.231666666666667,0.0,4.8580000000000005,0.006333333333333333,4.622333333333333,4.604666666666666,2.466,1.9133333333333333,3.7760000000000002,4.306333333333333,4.357666666666666,4.258666666666667,0.63,4.313666666666666,0.5386666666666666,4.052333333333333,3.2723333333333335,1.5566666666666669,1.0823333333333334,3.778,1.3826666666666665,1.1023333333333334,2.5616666666666665
08:30,5.888,3.9886666666666666,5.611666666666666,4.0953333333333335,1.2036666666666667,5.504333333333333,5.315666666666667,5.308333333333334,4.867999999999999,0.11800000000000001,0.5676666666666667,0.19033333333333333,3.8593333333333333,1.6313333333333333,2.329,3.307666666666667,6.421666666666667,3.893666666666667,1.3023333333333333,5.588,,5.534000000000001,5.577333333333333,5.663333333333333,5.236999999999999,5.905333333333333,5.594666666666667,4.974,5.585333333333334,2.895,1.901,0.703,1.6036666666666666,5.675,0.966,5.381333333333333,0.004666666666666667,0.881,3.183666666666667,5.22,0.20933333333333334,,0.7200000000000001,5.680666666666666,4.408666666666666,3.6816666666666666,5.754666666666666,5.054333333333333,5.684333333333333,6.451666666666667,4.736666666666666,5.314000000000001,4.241666666666666,5.482,5.338666666666667,0.5793333333333333,3.35,4.8389999999999995,3.3113333333333332,3.424,3.9290000000000003,1.5913333333333335,4.788666666666667,5.539333333333333,2.292666666666667,1.569,0.004666666666666667,3.1626666666666665,5.723333333333333,0.0,0.3373333333333333,0.8813333333333334,0.005333333333333333,0.862,0.007,3.9346666666666668,0.007666666666666667,5.630333333333334,3.103666666666667,0.0,5.875,0.0,5.644,5.713333333333334,3.051333333333333,4.337666666666666,1.619,5.430666666666666,5.5520000000000005,5.414666666666666,2.135,5.184,0.6406666666666666,5.133,3.8800000000000003,2.2753333333333337,1.8243333333333331,1.82,2.368333333333333,2.095,3.155666666666667
09:00,6.471333333333333,5.525333333333333,6.181,5.223,1.7263333333333333,5.018666666666666,6.003333333333333,4.482666666666666,6.144,1.0453333333333332,0.7376666666666666,1.4073333333333333,6.659000000000001,1.549,2.667333333333333,2.8666666666666667,7.443333333333333,4.929333333333333,1.4353333333333333,6.173,,6.14,5.541666666666667,6.171333333333333,6.229333333333333,6.120333333333334,5.727333333333333,3.8329999999999997,6.139,4.115,1.8279999999999998,1.2229999999999999,1.738,6.357333333333333,0.9646666666666667,6.657,0.004666666666666667,1.3543333333333334,0.4663333333333333,6.836333333333333,1.0953333333333333,,1.0236666666666667,6.37,4.831,4.117333333333333,6.321,5.8773333333333335,5.948333333333333,5.548666666666667,7.234,3.8996666666666666,3.83,5.976,6.001333333333333,0.991,4.755333333333334,4.932333333333333,5.5056666666666665,3.033333333333333,5.732333333333333,1.557,6.051666666666667,6.145333333333334,3.153,2.194666666666667,0.01,5.144666666666667,6.356333333333334,0.52,0.6426666666666667,3.4606666666666666,1.3033333333333335,0.23166666666666666,0.004666666666666667,1.5383333333333333,1.0806666666666667,5.677333333333333,5.796666666666667,0.006333333333333333,6.531333333333333,1.0566666666666669,6.250333333333333,6.366,3.457666666666667,5.427333333333333,1.6213333333333333,6.203,6.340999999999999,6.298333333333333,1.8316666666666668,6.228,0.7336666666666667,6.305000000000001,5.263999999999999,2.509,2.04,3.103,2.3703333333333334,2.27,3.3526666666666665
09:30,6.911333333333333,6.524333333333333,6.687,6.515666666666666,3.212,6.165333333333334,6.492999999999999,1.8966666666666667,4.7316666666666665,0.7436666666666666,0.9246666666666667,1.2473333333333334,6.527666666666667,1.4686666666666668,2.5776666666666666,6.068666666666667,2.3876666666666666,6.945333333333334,1.9653333333333334,6.776,,6.585666666666667,6.487666666666667,6.675333333333333,6.640666666666666,6.580666666666667,7.058999999999999,5.734,6.644666666666667,5.660333333333333,1.5493333333333332,1.8716666666666666,2.3026666666666666,3.207333333333333,1.2530000000000001,5.708666666666667,0.007666666666666667,1.9316666666666669,0.3046666666666667,6.265333333333333,0.9476666666666667,,1.2556666666666667,7.244333333333333,4.531666666666666,4.022,6.733333333333333,6.400333333333333,6.960333333333334,2.537,6.219333333333334,6.084666666666666,6.076666666666667,6.496333333333334,6.5729999999999995,1.1573333333333333,4.0696666666666665,6.746333333333333,6.4159999999999995,3.028,4.414,1.5383333333333333,5.370666666666667,6.614,5.6419999999999995,1.7853333333333334,0.01,4.104666666666667,6.683333333333334,1.5,1.7850000000000001,3.629,1.8186666666666667,0.004666666666666667,0.42033333333333334,3.3593333333333333,3.6446666666666667,6.450666666666666,2.4709999999999996,0.0,7.014333333333334,0.977,5.466666666666667,6.999333333333333,2.802,3.75,1.9593333333333334,6.556333333333333,6.947,6.843,1.728,6.7523333333333335,0.9943333333333334,6.785333333333333,5.132666666666666,3.6443333333333334,2.847,4.064333333333334,2.0989999999999998,3.734666666666667,4.2410000000000005
10:00,7.218333333333334,5.462666666666666,7.219333333333334,7.187666666666667,6.550333333333333,2.5446666666666666,5.419666666666667,1.8183333333333331,5.5873333333333335,1.1343333333333334,0.8273333333333334,0.8786666666666666,7.909666666666666,1.9523333333333333,2.558,6.510666666666666,4.081666666666667,7.245333333333334,3.4256666666666664,7.154333333333333,,6.968999999999999,7.049666666666667,7.0136666666666665,7.027333333333333,7.154333333333333,6.17,6.785,7.000333333333333,4.9286666666666665,1.5733333333333335,1.469,3.158333333333333,3.9419999999999997,2.2046666666666668,6.248666666666667,0.137,1.3723333333333334,2.7266666666666666,5.8036666666666665,1.0996666666666668,,1.0586666666666666,7.013,5.2476666666666665,2.0476666666666667,3.896333333333333,6.207333333333334,6.701,2.1723333333333334,5.328666666666667,5.4303333333333335,6.751333333333333,6.905333333333333,5.178666666666667,1.75,4.617333333333334,5.140333333333333,6.874333333333333,4.156333333333333,3.2576666666666667,1.0583333333333333,6.9383333333333335,7.054333333333333,7.531333333333333,0.993,1.3943333333333332,6.546333333333334,7.149666666666667,1.614,2.3930000000000002,2.9146666666666667,2.06,0.007,0.785,4.8229999999999995,0.8919999999999999,6.7909999999999995,1.0913333333333335,0.0033333333333333335,7.442666666666667,1.4873333333333332,2.2373333333333334,7.640333333333333,1.8493333333333333,4.855666666666666,1.165,6.898,7.028333333333333,7.357666666666666,2.1426666666666665,7.213333333333334,0.4986666666666667,7.1530000000000005,6.335666666666667,5.7843333333333335,3.94,3.8123333333333336,1.8486666666666667,6.863333333333333,5.447
10:30,7.479333333333333,7.284999999999999,6.790666666666667,6.644666666666667,7.248333333333333,4.419333333333333,6.819999999999999,2.8729999999999998,6.407,1.1446666666666667,1.119,1.204,6.362666666666667,1.995,4.030333333333333,7.7,2.8793333333333333,7.260000000000001,7.436333333333334,6.649333333333333,,7.245666666666667,7.4703333333333335,7.260000000000001,7.266333333333334,7.1433333333333335,5.5616666666666665,6.5906666666666665,7.313999999999999,7.226333333333333,1.944,2.689333333333333,4.221666666666667,7.664666666666666,1.8966666666666667,3.6910000000000003,0.9973333333333334,2.9463333333333335,4.494,4.926666666666667,1.7756666666666667,,1.1520000000000001,7.181333333333333,6.8580000000000005,2.307666666666667,2.737,7.467666666666667,7.3116666666666665,1.181,4.699,6.176,5.9350000000000005,7.21,5.533666666666666,1.585,4.724333333333333,4.174666666666666,7.1466666666666665,4.21,2.5420000000000003,1.0333333333333334,7.223666666666667,5.309666666666667,7.9093333333333335,1.2806666666666666,1.0723333333333334,6.4479999999999995,7.324,2.417666666666667,2.4856666666666665,2.7066666666666666,2.643333333333333,0.008333333333333333,1.4106666666666667,7.210999999999999,1.1506666666666667,6.6306666666666665,6.450666666666667,0.005666666666666667,7.7043333333333335,1.9366666666666668,2.0856666666666666,7.137666666666666,1.4863333333333335,5.717666666666667,1.091,7.519666666666667,7.826333333333333,7.603666666666667,2.4736666666666665,7.527,0.7,7.407,7.163333333333333,5.543666666666667,2.747333333333333,2.5833333333333335,2.6893333333333334,7.178333333333333,4.171666666666667
11:00,7.644666666666667,7.712999999999999,7.455333333333333,5.855,6.9816666666666665,4.239333333333333,6.4286666666666665,2.359,7.011,0.9716666666666666,1.4183333333333332,1.6823333333333332,5.483333333333333,1.958,5.236666666666666,6.747333333333333,2.728333333333333,7.457666666666666,6.710333333333334,4.812333333333333,,6.360666666666666,7.4366666666666665,7.1,7.340333333333334,7.020666666666667,4.516,7.511666666666667,7.397333333333333,7.825333333333333,1.8573333333333333,2.302333333333333,4.726333333333333,8.436666666666666,2.6103333333333336,2.327,1.898,5.426666666666667,7.771333333333333,7.6466666666666665,2.8939999999999997,,1.791,7.538,7.082666666666666,1.9673333333333332,2.5439999999999996,7.644333333333333,7.124,1.9336666666666666,4.301333333333333,4.012333333333333,7.281333333333333,7.536333333333333,5.660333333333333,1.0043333333333333,5.866,4.169666666666667,2.646333333333333,2.953333333333333,2.819,1.2713333333333334,7.265666666666666,4.677666666666666,7.906666666666666,0.7889999999999999,1.6026666666666667,7.776666666666667,7.239333333333334,2.0163333333333333,2.2053333333333334,3.029333333333333,5.512333333333333,0.051666666666666666,1.3909999999999998,8.325,1.1163333333333334,7.781666666666666,3.39,0.0033333333333333335,7.789,1.7273333333333334,1.7343333333333333,7.891,4.424333333333333,5.639333333333334,1.594,7.63,8.229333333333333,7.793,2.8136666666666668,7.657,2.0933333333333333,7.643666666666666,5.378333333333333,6.444333333333334,4.084333333333333,3.9716666666666667,1.0826666666666669,7.189666666666667,3.1185714285714283
11:30,7.581,5.7876666666666665,7.181333333333333,4.217333333333333,7.5696666666666665,2.977333333333333,4.809333333333333,2.0086666666666666,4.815333333333333,1.168,2.1486666666666663,2.4033333333333333,4.868666666666667,1.8363333333333334,1.9856666666666667,7.912999999999999,4.087,5.428333333333333,7.759,3.054333333333333,,5.735,7.563,7.148,3.8026666666666666,6.5183333333333335,4.718999999999999,7.180666666666666,7.314666666666667,7.999,2.461,2.8763333333333336,4.680666666666666,8.172,3.1776666666666666,2.061,1.3726666666666667,3.840333333333333,7.890333333333333,7.0136666666666665,3.5013333333333336,,1.8333333333333333,7.8966666666666665,4.952,2.4853333333333336,2.2006666666666663,5.935333333333333,7.4959999999999996,3.7226666666666666,6.965333333333334,3.3190000000000004,4.653666666666667,7.2316666666666665,7.6370000000000005,0.886,6.439666666666667,1.5276666666666665,5.666666666666667,1.597,1.7743333333333335,1.7276666666666667,7.249333333333333,7.669666666666667,7.9879999999999995,1.1333333333333333,3.05,5.632666666666666,7.315333333333333,3.2819999999999996,2.9226666666666663,2.9916666666666667,5.328666666666667,1.403,1.125,7.4959999999999996,1.913,6.866666666666666,1.689,0.007,7.816333333333334,2.6603333333333334,4.0103333333333335,6.902,7.1979999999999995,6.4159999999999995,3.478,7.6080000000000005,7.303666666666667,7.861000000000001,2.6229999999999998,7.685333333333333,2.0176666666666665,7.738,6.510999999999999,7.103,4.617333333333334,6.828,2.1333333333333333,7.151666666666667,
12:00,7.5889999999999995,4.981666666666667,7.455333333333333,6.457333333333334,7.360333333333333,3.517333333333333,3.9530000000000003,2.8186666666666667,7.804666666666667,0.9826666666666667,1.5599999999999998,3.0533333333333332,5.843666666666667,1.808,2.4036666666666666,6.6883333333333335,5.481,6.063666666666666,7.141333333333334,3.7786666666666666,,5.020666666666667,7.2283333333333335,7.509,2.942,7.833666666666667,4.401666666666667,7.235333333333333,4.866666666666666,7.876333333333333,5.313,3.396666666666667,4.897333333333333,7.847333333333333,3.1686666666666667,2.347666666666667,2.834,3.0469999999999997,5.214333333333333,4.826666666666667,2.0853333333333333,,2.6506666666666665,6.160666666666667,5.368666666666667,2.4866666666666664,5.453333333333333,4.610666666666666,7.023666666666667,7.593999999999999,4.741333333333333,5.321333333333333,4.955666666666667,7.373666666666667,5.589333333333333,1.1083333333333334,7.051333333333333,0.9570000000000001,4.950666666666667,2.3526666666666665,1.958,1.826,7.173,4.561999999999999,7.948333333333334,1.6396666666666666,1.9103333333333334,7.285333333333333,6.232,2.815,2.0913333333333335,3.037,5.5696666666666665,2.112,1.3276666666666666,6.039333333333333,3.798666666666667,7.526333333333333,2.2246666666666663,0.8973333333333334,7.6433333333333335,1.9436666666666667,6.853,7.658333333333333,4.921,3.997666666666667,2.629,7.578666666666666,6.095333333333333,7.1113333333333335,3.208666666666667,7.468666666666667,1.0073333333333332,7.880666666666667,6.740666666666667,6.788333333333333,5.168666666666667,6.998666666666667,2.893666666666667,6.926,
12:30,7.158666666666666,6.162999999999999,7.6,6.095,7.222333333333333,3.1733333333333333,2.7746666666666666,2.9829999999999997,6.565666666666667,1.1633333333333333,0.9670000000000001,3.1323333333333334,5.222333333333333,1.1753333333333333,2.6603333333333334,3.6046666666666667,7.72,6.175333333333333,7.314666666666667,5.818,,3.3993333333333333,7.276,7.3773333333333335,5.8149999999999995,7.684333333333333,6.872333333333333,7.406666666666666,4.592333333333333,7.623,5.513000000000001,3.6513333333333335,4.0456666666666665,5.3709999999999996,3.5020000000000002,1.7056666666666667,1.7613333333333334,4.383,6.182,6.143,2.037333333333333,,2.6323333333333334,7.901666666666667,8.460333333333333,3.1,8.023333333333333,7.146,7.624666666666667,6.986000000000001,5.873666666666667,4.675333333333333,7.177333333333333,7.226333333333333,5.639666666666667,1.6466666666666667,7.201,1.3966666666666667,7.981333333333334,4.046333333333333,3.3579999999999997,2.076,6.962999999999999,3.759666666666667,7.7316666666666665,2.2693333333333334,1.1403333333333334,7.790666666666667,6.953,2.772,2.811,2.697,5.027333333333333,1.1166666666666667,1.5073333333333332,2.0656666666666665,5.277333333333333,7.017333333333334,1.0963333333333334,1.5763333333333334,6.647,1.32,2.0743333333333336,5.702,4.156000000000001,4.030666666666667,1.4929999999999999,7.324333333333333,4.608333333333333,7.446666666666667,4.878333333333333,7.227333333333333,0.8260000000000001,6.305666666666666,6.527,5.8613333333333335,5.886666666666667,5.219333333333334,2.126333333333333,6.812666666666667,
13:00,7.069333333333334,6.443,5.256,3.9736666666666665,6.341333333333334,2.7273333333333336,2.680333333333333,5.763333333333334,5.531000000000001,1.2796666666666667,0.9583333333333334,1.4140000000000001,6.695333333333334,0.9860000000000001,2.9069999999999996,4.436999999999999,3.8516666666666666,4.460666666666667,7.137333333333333,6.2683333333333335,,3.152,7.263333333333334,7.097666666666667,7.167666666666666,5.291333333333333,5.138,6.734,5.200333333333333,7.388,3.99,2.9203333333333332,6.4959999999999996,3.8190000000000004,2.935,4.827,3.7343333333333333,5.424,8.320333333333334,7.587666666666666,1.0806666666666667,,2.4,7.863666666666666,7.619666666666666,2.369,5.604666666666666,3.4286666666666665,3.8703333333333334,6.971,2.947666666666666,2.2199999999999998,4.961333333333333,6.2266666666666675,3.774,1.2283333333333333,5.976,2.6726666666666663,6.332333333333334,4.477,4.625333333333333,1.5463333333333333,6.671,4.951333333333333,7.298,2.564333333333333,2.07,7.242,4.631,2.634333333333333,6.491333333333333,2.9106666666666663,6.6273333333333335,0.8673333333333333,1.0336666666666667,3.0060000000000002,5.964333333333333,4.312666666666667,1.8926666666666667,1.2946666666666666,5.716666666666667,0.8343333333333334,4.120333333333333,7.911,4.410666666666667,4.824333333333333,2.469,6.92,6.366,6.235333333333333,5.7620000000000005,6.7860000000000005,1.1543333333333334,6.933000000000001,6.598333333333333,5.594666666666667,4.165666666666667,5.639333333333334,1.584,3.832333333333333,
13:30,6.749666666666667,3.0373333333333337,5.209666666666666,1.5993333333333333,4.101666666666667,4.025333333333333,3.4373333333333336,4.641333333333334,3.3956666666666666,0.7266666666666667,1.739,1.944,6.123333333333333,1.2503333333333333,1.7333333333333334,3.758,2.953333333333333,3.338,6.575,5.537333333333334,,4.718,6.5360000000000005,6.781333333333333,6.521,6.274,2.3666666666666667,6.5169999999999995,6.823666666666667,6.922,4.221,2.3893333333333335,5.855666666666666,4.918,3.231,5.941,5.808666666666666,3.116,7.416333333333333,7.3406666666666665,1.919,,1.968,7.062666666666667,6.982666666666666,3.719333333333333,7.209666666666666,6.307,2.6493333333333333,4.525333333333333,3.5319999999999996,2.9243333333333337,5.198333333333334,6.419666666666667,4.883,1.3723333333333334,5.319,1.4869999999999999,5.664666666666666,3.674,5.6803333333333335,1.9163333333333334,6.347666666666667,6.349,5.561333333333334,2.194666666666667,1.7953333333333332,4.183333333333334,5.381,2.1486666666666663,4.666333333333333,2.6443333333333334,2.359666666666667,0.9016666666666667,0.9483333333333334,3.637,6.836333333333333,2.8699999999999997,1.9743333333333333,1.694,5.322666666666667,0.775,3.9203333333333332,3.7363333333333335,2.197666666666667,4.699,1.5436666666666667,6.468,6.088666666666667,6.247,4.018,6.323333333333333,0.20166666666666666,6.4030000000000005,6.054333333333333,4.023333333333333,3.259,4.784000000000001,1.0186666666666668,2.2819999999999996,
14:00,5.842,6.1466666666666665,6.081,0.12866666666666668,5.216666666666667,3.9916666666666667,4.653666666666666,5.585333333333334,0.0,1.4573333333333334,2.289,1.8213333333333332,5.568,1.281,2.856333333333333,3.1983333333333333,3.030333333333333,2.818,6.360666666666666,5.884333333333333,,3.283666666666667,3.3603333333333336,6.327,6.259333333333333,5.566,1.9723333333333335,3.232666666666667,6.243333333333334,6.391,5.287000000000001,2.83,6.591666666666667,6.435333333333333,2.9686666666666666,4.132666666666667,5.084666666666666,2.6963333333333335,6.189666666666667,6.009666666666666,1.7783333333333333,,2.167666666666667,6.463666666666667,6.097666666666667,4.364333333333334,6.355,4.808666666666666,4.6080000000000005,3.2813333333333334,3.9346666666666668,3.6670000000000003,4.623333333333333,5.422,4.680000000000001,1.218,3.71,0.037000000000000005,5.441333333333334,3.7363333333333335,6.2443333333333335,1.1796666666666666,5.808666666666666,5.716666666666667,6.305666666666666,1.7793333333333334,0.9753333333333334,5.069333333333334,4.41,3.3713333333333333,2.299,1.357,1.2203333333333333,0.20600000000000002,0.513,1.4036666666666666,4.824666666666667,4.639666666666667,1.4400000000000002,1.892,5.845666666666667,0.63,5.162000000000001,3.9066666666666667,2.1176666666666666,3.6176666666666666,2.6636666666666664,5.751666666666667,4.678666666666667,5.548333333333333,3.213,5.641666666666667,0.004666666666666667,5.649,5.62,3.4763333333333337,2.353666666666667,4.831666666666666,0.9366666666666668,1.4246666666666667,
14:30,5.689333333333334,4.637666666666666,5.447,2.881666666666667,5.988333333333333,4.166333333333333,1.9696666666666667,3.3579999999999997,0.7456666666666667,1.5083333333333333,0.9163333333333333,1.7916666666666667,6.037999999999999,1.733,3.2396666666666665,3.743,2.6270000000000002,5.026666666666667,5.634666666666666,5.127,,6.031333333333333,1.4526666666666666,5.699666666666667,5.695333333333333,6.1080000000000005,2.4016666666666664,5.129666666666666,5.688,5.813999999999999,6.0906666666666665,2.4283333333333332,5.007333333333333,5.711666666666667,1.7409999999999999,3.305,1.9826666666666666,3.9026666666666667,3.3296666666666668,5.374666666666667,0.304,,1.4729999999999999,5.198666666666667,3.542666666666667,2.9723333333333333,4.438999999999999,2.229,2.8263333333333334,3.5486666666666666,5.391,2.5636666666666668,2.6296666666666666,2.9856666666666665,4.0040000000000004,0.821,2.9246666666666665,0.0026666666666666666,5.714333333333333,2.028,5.577,0.8200000000000001,4.6626666666666665,4.654333333333333,4.824,2.0523333333333333,0.86,3.4673333333333334,2.064,3.5189999999999997,3.3826666666666667,1.334,0.9213333333333333,1.2976666666666667,0.005666666666666667,1.693,3.9166666666666665,4.899333333333333,1.0196666666666667,1.4166666666666667,4.602666666666667,0.8556666666666667,3.1686666666666667,2.4353333333333333,1.9636666666666664,3.0393333333333334,5.102666666666667,4.975,5.033333333333333,3.905666666666667,1.7280000000000002,4.835,0.008333333333333333,4.826,4.363333333333333,1.7653333333333334,3.0753333333333335,4.4,0.625,0.7513333333333333,
