,2025-03-26,2025-03-28,2025-03-31,2025-04-03,2025-04-05,2025-04-07,2025-04-10,2025-04-12,2025-04-13,2025-04-15,2025-04-17,2025-04-18,2025-04-21,2025-04-22,2025-04-28,2025-05-02,2025-05-03,2025-05-05,2025-05-06,2025-05-07,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-16,2025-05-18,2025-05-19,2025-05-24,2025-05-25,2025-05-26,2025-05-28,2025-06-02,2025-06-03,2025-06-07,2025-06-08,2025-06-09,2025-06-14,2025-06-24,2025-06-30,2025-07-01,2025-07-03,2025-07-05,2025-07-07,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-30,2025-08-01,2025-08-04,2025-08-06,2025-08-10,2025-08-11,2025-08-13,2025-08-17,2025-08-18,2025-08-23,2025-08-26,2025-08-27,2025-08-29,2025-09-02,2025-09-07
07:00,0.6221,0.36316666666666664,2.0295,0.3015333333333333,2.1750333333333334,0.9331666666666667,1.2790333333333335,,,0.39786666666666665,2.393733333333333,0.9126,2.6713333333333336,2.679533333333333,0.6183333333333334,2.088,3.068233333333333,2.8637333333333337,0.13973333333333335,0.07953333333333333,0.16283333333333333,2.905133333333333,0.4167666666666667,2.9223666666666666,2.7369333333333334,1.6145333333333334,2.1226,0.4363666666666666,1.4246,0.7346,1.7373333333333332,1.5941333333333332,3.0139666666666667,1.9900666666666667,2.8956,1.443,2.804133333333333,0.7287,0.5168,1.6286333333333334,1.3167666666666666,2.4204999999999997,1.0338666666666667,1.4083333333333334,1.3036999999999999,0.5462,0.31529999999999997,0.8053666666666667,0.7532,1.0778333333333334,1.1545333333333334,1.7605,1.7198666666666667,1.1205666666666665,0.6803333333333333,0.10063333333333334,0.14133333333333334,,1.6986666666666668,1.1192666666666669,1.7266666666666666,2.0225999999999997,0.7343333333333334,1.7319,2.0965666666666665,2.03,1.9721666666666666
07:30,0.7380666666666666,0.5921333333333333,3.3391333333333337,0.5653,3.4687,1.9156000000000002,1.5172666666666668,,,0.916,3.5416666666666665,1.25,3.8104333333333336,3.8712,1.1905333333333334,3.3185333333333333,4.026766666666666,4.0196000000000005,0.28923333333333334,0.17370000000000002,0.34049999999999997,3.8852333333333333,0.7399666666666666,4.061366666666667,4.1374,1.9127333333333332,2.9974,1.0281666666666667,2.069666666666667,1.3516666666666666,2.416633333333333,2.8824666666666667,4.0911,2.264866666666667,3.4784,2.1715,3.3746,0.8541666666666666,0.5954666666666667,2.1970666666666667,2.1533666666666664,3.1365333333333334,1.2133666666666665,3.2245333333333335,1.5504666666666667,1.1320333333333332,0.7193,0.8606,0.6385333333333333,0.962,1.7593,3.7759666666666667,1.9927666666666668,1.0112666666666668,0.9639,0.2707,0.31460000000000005,,3.5038,2.2778,3.1152,3.271533333333333,1.9844,2.7920000000000003,2.7531000000000003,3.0747666666666666,3.1730333333333336
08:00,1.3128,1.1247,3.5000333333333336,0.7684666666666666,4.622833333333333,3.1674,2.6342333333333334,,,1.2678333333333331,4.556533333333333,2.2773666666666665,4.896833333333333,4.947866666666667,1.4160333333333335,4.7028,5.026066666666667,5.209733333333333,0.6005,0.36773333333333336,0.3746333333333334,2.1922333333333333,0.7851,5.037333333333334,4.740733333333334,2.6942,4.034866666666667,1.6714,0.6629666666666666,1.1496333333333333,2.8785666666666665,2.3355333333333332,4.959866666666667,2.3267,4.7914666666666665,2.6711666666666667,4.691933333333334,0.8434,1.2771666666666666,4.599733333333333,2.2348333333333334,4.394466666666667,0.8819333333333332,4.145933333333334,2.7744,0.8073,0.9963,0.6752666666666667,0.9779333333333333,0.6275999999999999,2.530333333333333,2.8588666666666667,3.7924333333333333,1.3619333333333332,0.8928999999999999,0.4202333333333333,0.5054,,4.3943666666666665,3.655466666666667,4.3516666666666675,4.170433333333333,1.7502,3.591,2.6378,4.0818666666666665,4.181133333333333
08:30,4.0077,1.0112999999999999,5.6757,0.6129666666666667,5.6428666666666665,4.696366666666666,3.4993333333333334,,,0.8914333333333333,5.5671,2.8813666666666666,5.844166666666666,5.875133333333333,1.6386666666666665,4.2668333333333335,5.932366666666667,5.172166666666667,1.2545666666666666,0.6222666666666666,0.48516666666666663,2.3587,1.4887333333333332,5.9052999999999995,5.2721,5.0451999999999995,5.019733333333334,2.0109666666666666,1.3988333333333334,1.5747,3.8399,3.644833333333333,5.7308666666666666,2.8367999999999998,5.105266666666667,3.2708333333333335,5.266233333333333,0.8370333333333334,2.0357666666666665,3.8174333333333332,2.1015666666666664,5.046,0.8691666666666666,4.9653,3.6785,0.6984666666666667,1.1144333333333334,1.1063,1.3987,1.3268666666666666,2.8450333333333333,3.9034,5.5832999999999995,0.6335999999999999,0.7066666666666667,0.4423,0.6378333333333334,,5.2461,4.363466666666667,4.763366666666667,5.0766333333333336,3.7911,3.3594333333333335,4.008133333333333,4.994933333333334,5.102099999999999
09:00,5.2663,2.6244666666666663,3.1041000000000003,0.5066666666666666,6.555633333333334,6.6565666666666665,3.5903,,,1.6050666666666666,6.373933333333333,2.8420666666666667,6.667633333333333,6.754733333333333,2.3511,4.510133333333333,6.665066666666666,6.2014000000000005,2.451633333333333,1.1020333333333334,0.7355666666666667,1.7089999999999999,1.2222666666666666,6.705666666666667,6.5017,5.654766666666666,5.365233333333333,3.6181,2.1649666666666665,2.5658666666666665,4.673066666666667,4.299266666666667,6.505733333333334,2.7632333333333334,5.939533333333333,3.6143,5.7975,0.9077666666666667,1.2304,3.8769666666666667,2.4443333333333332,5.860633333333333,1.5381333333333334,5.6805666666666665,3.6213333333333333,1.0450333333333333,0.9564666666666667,0.8975000000000001,2.6145666666666667,1.2771333333333332,3.1185,4.1950666666666665,3.8765,1.2630333333333332,0.8628666666666667,0.40246666666666664,0.9793333333333333,,5.989933333333334,5.072866666666667,6.118033333333333,5.7133,3.2504,3.5822999999999996,2.7656666666666667,5.7771333333333335,5.9212
09:30,5.297933333333333,2.7128666666666663,3.332333333333333,1.1453666666666666,7.2643,6.0644,3.0561333333333334,,,2.1347,6.9954,2.3665000000000003,6.2838666666666665,7.4688,2.9679333333333333,6.2161,7.192733333333334,6.109366666666667,2.141366666666667,2.794566666666667,1.3721,1.9682666666666668,1.4318,7.4155999999999995,6.405966666666667,5.896866666666667,6.998866666666667,4.738866666666667,1.3192,4.510133333333333,5.143366666666666,5.451300000000001,7.164966666666667,3.1327333333333334,6.881566666666667,4.7466333333333335,6.785200000000001,0.8829999999999999,2.649166666666667,5.302933333333333,2.9111666666666665,6.439266666666667,2.4144666666666668,6.1447,3.2940666666666667,0.7195,0.8756,0.8386333333333333,2.5888666666666666,1.6942333333333333,4.000366666666666,2.783166666666667,5.045,3.1969666666666665,1.2543,0.3981,0.9807666666666667,,6.7747,6.039633333333333,6.7048000000000005,6.436966666666667,3.916233333333333,3.0584333333333333,2.4503333333333335,6.325733333333333,6.6472
10:00,2.8394666666666666,2.6825,4.1869,1.1351666666666667,7.860666666666666,7.550733333333333,2.2883666666666667,,,2.5439000000000003,7.595133333333333,3.6691,7.867233333333333,8.058933333333334,3.4861333333333335,6.708066666666666,7.718633333333333,5.648300000000001,1.6301999999999999,3.2240666666666664,1.2218333333333333,3.0757333333333334,1.6141333333333334,7.9026000000000005,5.6137,7.263433333333333,7.5186,7.911466666666667,0.8729,2.757433333333333,5.3622000000000005,7.791366666666666,7.612866666666666,2.9274666666666667,7.322933333333334,6.1092,7.394333333333334,1.0293666666666668,2.5033666666666665,3.8926333333333334,3.3296666666666668,6.881733333333333,6.4443,5.8907,4.326,1.2902666666666667,0.9098,1.6966999999999999,2.4247333333333336,1.1318,4.7018,2.3048,6.102566666666666,2.8380666666666667,0.581,0.6224000000000001,1.0765333333333333,,7.521233333333333,5.473066666666667,7.277466666666667,6.922066666666667,6.95,6.620866666666667,3.1973333333333334,6.8642666666666665,7.221733333333333
10:30,4.404633333333334,4.416766666666667,2.4384,0.9547,8.375466666666666,5.5885,4.713399999999999,,,2.9568333333333334,7.8831,3.3571000000000004,8.458933333333333,8.569700000000001,3.530866666666667,5.1152,8.205499999999999,5.255833333333333,1.7864333333333335,3.3971999999999998,1.0423333333333333,3.3725,2.621866666666667,8.232166666666666,6.553066666666667,7.558566666666667,7.786333333333333,8.2688,1.6656666666666666,2.2563666666666666,4.938633333333333,8.178666666666667,8.027899999999999,3.155266666666667,7.8486,5.608066666666667,7.622333333333333,1.0156333333333334,2.632633333333333,4.2976,3.6687999999999996,7.124,4.4475999999999996,6.322433333333334,7.3128,1.5601333333333334,1.5874,1.6162999999999998,1.8765333333333334,2.088566666666667,6.7783,2.2354333333333334,7.8723,4.044466666666667,1.1746666666666667,1.1375333333333333,1.9754666666666665,,7.548766666666666,7.351866666666667,7.815333333333333,7.342533333333334,5.348933333333333,5.054,4.038266666666667,7.3391,7.4461
11:00,7.822633333333333,8.171966666666666,4.592733333333333,0.8004666666666667,8.670966666666667,4.935833333333333,4.588966666666667,,,3.7447333333333335,8.096566666666666,4.6738333333333335,8.8079,8.942766666666667,3.6381666666666663,2.3851333333333335,8.231833333333332,6.836366666666667,1.4899333333333333,4.308833333333334,1.2402000000000002,1.9705000000000001,2.9864,8.453833333333334,6.536566666666667,7.5475,7.027466666666666,8.595766666666666,1.6308333333333331,2.3855,4.5002,7.1984,8.1587,2.9395000000000002,8.109833333333333,4.171833333333334,7.5119,0.9502666666666666,2.3013666666666666,3.9947666666666666,5.081366666666667,7.352533333333333,8.066566666666667,6.8511,7.301033333333334,1.7259,2.257766666666667,0.7464333333333334,2.0026333333333333,3.0484,5.842866666666667,2.9358666666666666,7.862333333333334,3.2406,1.4042666666666668,1.9339000000000002,3.1564,,7.351633333333334,7.739766666666666,7.9544999999999995,7.586633333333333,6.610200000000001,4.270033333333333,3.8122333333333334,7.7392666666666665,7.5548
11:30,7.298900000000001,6.223433333333333,3.3573333333333335,0.9542333333333333,7.295166666666666,3.341466666666667,3.983766666666667,,,7.458566666666667,8.406733333333333,6.2334000000000005,9.008866666666668,9.010700000000002,4.387566666666667,5.2002,7.996533333333333,5.1292,1.2052333333333332,3.8618,1.4837666666666667,1.5099666666666667,3.6484666666666663,8.550099999999999,6.698733333333333,6.934633333333333,8.1133,8.782566666666666,1.8271666666666666,3.0086999999999997,4.0944,6.4505333333333335,8.3102,2.8284000000000002,7.5677,7.166399999999999,7.984466666666666,1.3598,2.074533333333333,4.713066666666666,6.3568999999999996,7.6170333333333335,6.537933333333333,4.5334666666666665,5.421866666666667,1.2997333333333332,1.2397,1.7225333333333335,1.6265,1.7852,3.1682,3.6482666666666668,8.206033333333334,4.187366666666667,1.3396000000000001,1.7982,2.6179,,7.8079,7.552966666666666,6.6441333333333334,7.770133333333334,4.111833333333333,4.832566666666667,2.1574,3.8625,7.9423
12:00,9.039833333333332,4.404933333333333,4.766133333333333,1.0757,8.907100000000002,6.853033333333333,5.170100000000001,,,3.2377,8.3514,3.2742333333333336,9.0037,8.8572,4.661533333333334,2.5225,6.9585,5.874499999999999,1.2489333333333332,8.154533333333333,1.8091666666666666,1.7549666666666668,4.046433333333334,8.551466666666666,7.188066666666667,7.3276,7.663266666666667,8.793433333333333,1.275,1.6521333333333332,3.4622666666666664,9.120166666666668,8.411266666666666,2.3366666666666664,7.984966666666667,5.125933333333333,7.6647,1.9613333333333334,1.4341333333333333,7.030433333333334,5.542566666666667,7.4405,7.885366666666667,3.0443333333333333,4.614133333333333,0.46036666666666665,0.9850333333333333,2.2639,1.6408999999999998,1.6751,8.431166666666666,4.497566666666667,8.2254,3.1935333333333333,2.2457333333333334,2.7402333333333333,1.6299333333333332,,7.696233333333334,6.525366666666667,7.4773,7.7899,3.4362,1.8274333333333332,2.640333333333333,6.149266666666667,5.5553333333333335
12:30,7.296766666666667,1.6019,2.2419000000000002,1.0513666666666668,7.525466666666667,7.235666666666666,5.099466666666667,,,5.238666666666666,5.393199999999999,2.7625,8.815033333333334,8.9242,3.9145333333333334,1.3428333333333333,7.694833333333333,5.630366666666666,0.7328666666666667,4.641333333333334,1.4693666666666667,1.6508,4.3578,8.4857,6.854166666666667,7.416833333333333,8.074333333333334,8.679033333333333,1.3455333333333332,1.477,4.3492,7.613366666666666,8.261266666666666,2.6116666666666664,7.5627,7.172366666666666,8.070133333333334,2.1541,1.1696666666666669,5.0873333333333335,4.331266666666666,6.765133333333334,7.1902333333333335,6.3880333333333335,6.925733333333333,1.4525000000000001,0.7960666666666666,2.7182666666666666,1.5927333333333331,1.6330333333333333,8.417033333333332,5.794666666666667,8.204666666666666,3.5203333333333333,2.1844333333333332,2.8380666666666667,0.7103666666666667,,3.503033333333333,6.290533333333333,6.0422666666666665,7.6744,4.077266666666667,1.6114333333333333,5.438233333333333,6.9564,5.652266666666667
13:00,8.6634,0.9192666666666667,4.249766666666667,1.0856999999999999,8.710833333333333,5.541566666666666,7.270133333333333,,,1.7654666666666665,3.039266666666667,4.912833333333333,8.561533333333333,8.320433333333334,4.9417,1.694,8.5557,7.645466666666667,0.8076000000000001,5.326499999999999,1.6387333333333334,1.8048333333333335,1.3453000000000002,8.243133333333333,5.9653,7.367533333333333,6.690033333333333,8.4438,1.5083666666666666,2.5069,4.197333333333334,8.447566666666667,7.958433333333333,2.6514,6.623466666666667,6.7453,7.689966666666667,1.0693666666666668,1.5189,6.8850999999999996,1.6573666666666669,4.1235333333333335,6.391466666666667,7.0622,7.016900000000001,2.6825666666666668,1.242,1.5932333333333333,1.0669666666666666,1.4566666666666668,8.2499,5.492233333333333,7.985266666666666,2.3,1.4925666666666666,6.982033333333334,0.9822666666666666,,4.483633333333334,6.1224,6.372333333333333,7.407933333333333,5.249333333333333,1.8172333333333335,5.340599999999999,6.214566666666667,6.970933333333333
13:30,8.2959,0.46026666666666666,8.860433333333333,1.2424666666666666,6.3925,6.437566666666667,5.310266666666666,,,0.7460666666666668,4.454066666666667,2.7788666666666666,8.098733333333334,8.045333333333334,5.373133333333333,1.0606333333333333,6.296666666666667,7.178066666666666,0.5019,7.091233333333333,1.9582000000000002,1.5644666666666667,1.8065,7.913733333333334,5.940533333333334,7.6827,4.5731,8.025733333333333,1.0550666666666666,1.4417,4.164533333333334,8.0664,7.8956,0.9348,5.646199999999999,5.789766666666667,7.604433333333333,0.7483333333333333,2.4164666666666665,5.0801,3.0993,4.3907,6.6737,4.349233333333333,1.5391333333333332,2.2281,1.3000333333333332,2.0291333333333332,0.8827333333333333,1.5744,3.7771,2.6606666666666663,6.189933333333333,2.0491333333333333,1.3226333333333333,4.877366666666666,1.2786666666666666,,5.528033333333334,4.230433333333333,6.063133333333334,5.746933333333333,4.434033333333334,1.2673333333333334,3.0711,5.567233333333333,5.975966666666666
14:00,7.791733333333334,0.4681666666666667,6.669933333333333,0.9033333333333334,4.6427000000000005,5.8351999999999995,5.022533333333333,,,0.7545000000000001,6.701233333333334,5.178433333333333,7.557,7.6033333333333335,2.2254666666666667,1.3738333333333335,6.791966666666667,6.768533333333334,0.38980000000000004,6.426066666666667,2.5355,1.2462666666666666,3.8134,7.369066666666667,5.585666666666667,7.285733333333334,2.380033333333333,7.580966666666667,1.2731333333333335,2.1756666666666664,4.0165,7.504366666666667,7.086533333333334,0.6514000000000001,4.372533333333333,3.268533333333333,5.911966666666667,1.2144000000000001,4.0053,4.8200666666666665,2.0240666666666667,6.113966666666667,7.7091,2.4741666666666666,0.23743333333333333,2.035066666666667,2.7893666666666665,2.9451666666666667,1.0224666666666666,2.603266666666667,5.717666666666667,2.9722333333333335,7.2375,2.6890333333333336,1.8456666666666666,6.524766666666666,1.6771333333333334,,7.099866666666667,5.342733333333333,2.7952,5.477566666666666,3.1633333333333336,0.3639,3.585366666666667,5.378466666666666,3.617366666666667
14:30,7.172866666666667,0.6392,6.6071333333333335,1.0016666666666667,4.710333333333334,4.858966666666666,4.866266666666666,,,1.7424,6.653499999999999,3.2629333333333337,6.9596,6.163466666666666,3.0360666666666662,1.3036666666666668,7.187166666666667,6.806466666666666,0.40336666666666665,2.7797666666666667,3.1978333333333335,1.4157333333333333,3.2504333333333335,6.748633333333333,5.1212333333333335,6.558066666666666,3.3625,6.938366666666667,1.2794666666666668,1.7713999999999999,3.8008333333333337,6.9183,6.570333333333333,0.6461,4.869233333333333,5.3769,3.784,2.1764,4.0237,2.722266666666667,1.4292666666666667,5.0546999999999995,4.6727333333333325,4.7876,0.13483333333333333,1.1850666666666667,1.1955,1.4843333333333333,1.7695,2.7046,1.8325,2.052,5.5169999999999995,1.8954333333333333,1.3324666666666665,4.759733333333333,0.9839333333333333,,4.162,3.6363,4.005066666666667,3.4577666666666667,2.2185,0.11546666666666666,1.8426,3.8851999999999998,1.0718999999999999
