,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26
05:30,0.0,-0.0006666666666666666,-0.0006666666666666666,-0.0006000000000000001,-0.0008333333333333334,-0.0009333333333333333,-0.0005333333333333334,0.0009333333333333332,-0.0005666666666666667,-0.0007,-0.0004,0.0098,0.013866666666666666,0.0008333333333333334,0.0022,0.0304,0.023799999999999998,0.033466666666666665,0.013566666666666666,-0.0003333333333333333,3.3333333333333335e-05,0.0006,0.0731,0.0574,0.08339999999999999,0.020033333333333334,0.051366666666666665,0.010166666666666666,0.08816666666666667,0.1028,0.0071333333333333335,0.04053333333333333,0.019766666666666665,0.09716666666666667,0.16343333333333332,0.04326666666666667,0.11963333333333333,0.0804,0.31489999999999996,0.23103333333333334,0.1451666666666667,0.0422,,,0.0,0.17300000000000001,0.2959,0.03816666666666667,0.19363333333333335,0.023366666666666664,0.26693333333333336,0.42923333333333336,0.14526666666666666,0.3218,0.11093333333333333,0.20683333333333334,0.0567,0.1553,0.4343333333333333,0.12783333333333333,0.35586666666666666,0.16446666666666668,0.035699999999999996,0.3450666666666667,0.51,0.2196,0.4008333333333333,0.10683333333333334,0.042666666666666665,0.09923333333333333,0.34773333333333334,0.5172,0.41359999999999997,0.2578,0.5441,0.3641,0.3792666666666667,0.33693333333333336,0.1983,0.09833333333333334,0.39823333333333333,0.28473333333333334,0.13056666666666666,0.31803333333333333,0.24880000000000002,0.22366666666666665,0.3871333333333333,0.07363333333333334,0.24943333333333334,0.27040000000000003,0.15103333333333332,0.11756666666666667,0.14453333333333335,0.5721666666666666,0.5280666666666667,0.2741,0.3327,0.45926666666666666,0.32536666666666664,0.168,0.31806666666666666,0.21036666666666667,0.35633333333333334,0.289,0.29623333333333335,0.23226666666666668,0.04176666666666667,0.050866666666666664,0.14513333333333334,0.24413333333333334,0.0758,0.26786666666666664,0.2965,0.1893,0.44593333333333335,0.27686666666666665,0.18906666666666666,,0.13593333333333335,0.20713333333333334,0.11203333333333333,0.12203333333333334,0.14813333333333334
06:00,0.0,0.052033333333333334,0.021933333333333336,0.040799999999999996,0.005566666666666667,0.008266666666666667,0.05006666666666667,0.10216666666666667,0.04686666666666666,0.009966666666666667,0.041,0.14106666666666667,0.1301,0.09006666666666667,0.06856666666666666,0.2492,0.21263333333333334,0.40576666666666666,0.10453333333333334,0.0041333333333333335,0.014066666666666667,0.0139,0.3431666666666667,0.2566,0.32306666666666667,0.15536666666666665,0.2638666666666667,0.07553333333333333,0.31679999999999997,0.33993333333333337,0.033666666666666664,0.2981333333333333,0.10916666666666666,0.37393333333333334,0.44760000000000005,0.15173333333333333,0.36596666666666666,0.21426666666666666,0.6607000000000001,0.6846333333333334,0.4646666666666667,0.04036666666666667,,,0.0168,0.4154333333333333,0.5897333333333333,0.054799999999999995,0.4929,0.076,0.5271,0.8294666666666667,0.2619,0.6366333333333334,0.37403333333333333,0.6472,0.11173333333333332,0.33816666666666667,0.9572333333333333,0.3563,0.572,0.5667666666666666,0.0929,0.6371,0.9024333333333333,0.5112333333333333,0.7284333333333334,0.2907,0.11036666666666667,0.20503333333333332,0.6716666666666666,0.7773333333333333,1.0025333333333333,0.5265,0.9289000000000001,0.7318,0.6814666666666667,0.5891666666666667,0.44783333333333336,0.2801,0.6197333333333332,0.5426,0.2523,0.39333333333333337,0.4890333333333333,0.4259,0.5260666666666667,0.1825,0.8996666666666667,0.4956333333333333,0.3798,0.7557666666666667,0.4809333333333333,1.0162333333333333,0.7809,0.49146666666666666,0.5048666666666667,0.6346,0.6181666666666668,0.4361,0.7797999999999999,0.36973333333333336,0.5292,0.5892666666666667,0.6711333333333334,0.41283333333333333,0.08673333333333333,0.10076666666666667,0.28656666666666664,0.6445333333333333,0.23053333333333334,0.4581,0.385,0.6722,0.7485666666666667,0.48523333333333335,0.48746666666666666,,0.3796,0.3218666666666667,0.25529999999999997,0.2992,0.45676666666666665
06:30,0.013266666666666668,0.41156666666666664,0.2457,0.5708333333333333,0.062400000000000004,0.08026666666666667,0.2779333333333333,0.4589666666666667,0.11773333333333333,0.048766666666666666,0.10213333333333334,0.4781,0.5062333333333333,0.43943333333333334,0.3719,0.6346333333333334,0.6262666666666666,0.8237,0.10020000000000001,0.06563333333333334,0.04073333333333333,0.03706666666666667,0.4873333333333333,0.6416333333333333,0.7829999999999999,0.455,0.6759666666666667,0.25903333333333334,0.9779,0.8526333333333334,0.13616666666666666,0.8291666666666667,0.23936666666666667,0.9206,0.9572666666666667,0.33496666666666663,0.8332666666666667,0.5875,1.0133,1.5596333333333334,0.9547333333333333,0.10283333333333333,,,0.057833333333333334,1.0761,1.2240333333333333,0.0819,0.9789,0.1975666666666667,1.1271333333333333,1.128,0.6438666666666666,1.2647666666666666,0.42843333333333333,1.1511333333333333,0.18503333333333333,0.4436,1.4120666666666668,0.41150000000000003,1.2610999999999999,0.8472666666666666,0.34349999999999997,1.0561,1.541,0.6945,1.41,0.6443,0.24096666666666666,0.3389,1.3351666666666666,1.2830333333333332,1.2890333333333333,1.2168666666666668,1.3793,1.2722666666666667,0.8606666666666667,1.1926333333333334,0.7795000000000001,0.6754333333333334,0.9085333333333333,1.1772666666666667,0.38166666666666665,0.4909,1.1279666666666666,1.1571333333333333,1.1153666666666666,0.5204666666666667,1.076,0.734,0.46456666666666663,1.2777333333333334,0.8157333333333334,1.6870666666666667,1.0691,1.0674666666666668,0.9201999999999999,0.9909,1.1545333333333334,0.6809333333333334,1.1739666666666666,0.5714,1.1846333333333334,0.7572,0.9381,0.9409666666666666,0.24003333333333335,0.14946666666666666,0.3559,1.1292333333333333,0.4483333333333333,0.2857,0.8316333333333333,1.2711000000000001,1.2007,0.9373666666666666,0.9316,,0.8617,0.7733666666666666,0.7454,1.051,0.9343333333333333
07:00,0.0755,1.1659333333333335,0.49616666666666664,0.9023333333333333,0.2576333333333333,0.15056666666666668,0.9081666666666667,1.2097333333333333,0.5270333333333334,0.0973,0.18636666666666668,1.3241,1.3143666666666667,1.3128,0.8266333333333333,1.1841333333333333,1.3482999999999998,1.4528,0.26839999999999997,0.1191,0.07373333333333335,0.08233333333333334,0.8291666666666667,1.3308,1.6323,1.0078666666666667,1.4244333333333332,0.6481666666666667,1.7640666666666667,1.779,0.3163,1.107,0.4847666666666666,1.8115333333333334,1.8186666666666667,0.5681666666666667,2.2372,0.9541333333333333,2.0162999999999998,1.9901333333333333,1.9881,0.7509666666666667,,,0.07763333333333335,2.057466666666667,2.1257333333333333,0.09093333333333334,0.9037666666666666,0.2687,2.0369333333333333,2.0710666666666664,1.4617,2.0325333333333333,0.5926666666666667,1.9602333333333335,0.2781,0.7464666666666666,1.9862666666666666,0.5171333333333333,2.155133333333333,1.2054,0.5707,1.3385,2.296066666666667,1.3240666666666667,2.217,0.6947,0.359,0.7516333333333333,2.1958333333333333,1.7617666666666667,1.5978333333333334,2.1372666666666666,2.1147666666666667,2.1394,1.2490999999999999,2.0764666666666667,1.0391333333333332,0.5543,1.2267000000000001,2.0749666666666666,0.5536666666666666,0.9303333333333333,1.9313,2.197666666666666,1.9566000000000001,0.4781666666666667,1.2333333333333334,1.0383333333333333,0.36833333333333335,2.618533333333333,1.2427333333333332,2.2540666666666667,2.244133333333333,1.8957333333333333,1.8243,1.2839666666666667,1.7137,1.7072666666666667,1.8076,0.9915666666666667,1.6285666666666667,1.5592000000000001,1.5420333333333334,1.9293,0.4216,0.28986666666666666,0.40013333333333334,1.6253666666666666,0.7396999999999999,0.6476333333333333,1.2174666666666667,1.7939,1.7694666666666667,1.6139000000000001,1.6427666666666667,,1.2160666666666666,1.5970666666666666,1.5811666666666668,1.8127666666666669,1.4300333333333335
07:30,0.121,2.0909,0.9446666666666667,2.304133333333333,0.5586,0.3657333333333333,1.091,2.3055000000000003,1.2303,0.1991,0.34103333333333335,2.4882,2.4217999999999997,2.2259666666666664,1.8644,1.8399,2.4747,2.4627,0.3449,0.36396666666666666,0.1007,0.05193333333333334,1.3664666666666667,2.3775666666666666,2.6031666666666666,1.3716333333333333,2.1050666666666666,0.9675333333333334,2.3910666666666667,2.8436,0.18926666666666667,1.4584333333333332,0.6117,2.871366666666667,2.8093,1.0204,1.1242333333333332,1.6245,3.1228666666666665,1.5422333333333333,2.734366666666667,1.6262666666666665,,,0.1109,3.1109333333333336,2.8939333333333335,0.1603,0.9117,0.5457,3.0767,3.2617,1.9132333333333333,2.754566666666667,0.9339999999999999,3.0096,0.5017333333333334,0.8496666666666667,2.8560999999999996,0.5512,3.0859666666666663,0.5654333333333333,0.8659,2.1033666666666666,3.0756,2.5037000000000003,3.1047333333333333,0.4809333333333334,0.3971666666666666,1.811,3.1715333333333335,2.068433333333333,2.2659333333333334,3.1104666666666665,3.104433333333333,2.8909666666666665,1.7208,2.8620333333333337,2.0091,0.6563333333333332,1.5512000000000001,3.0543666666666667,0.7272,1.2125666666666668,3.0025666666666666,3.0099,2.8682333333333334,0.6435666666666666,2.051066666666667,1.0692333333333333,0.4017,2.995233333333333,1.8292333333333335,2.1976,3.382766666666667,2.665633333333333,1.1488333333333334,2.5149333333333335,2.8356,2.7021,2.533333333333333,1.2586333333333333,2.341733333333333,2.2265666666666664,2.2544,2.0701666666666667,0.49599999999999994,0.45380000000000004,0.7422333333333333,2.6576,0.5968666666666667,0.5577666666666666,2.0008666666666666,3.2218,2.7883,2.8520666666666665,2.544033333333333,,2.2149,2.506533333333333,2.518466666666667,2.6315,2.5918666666666668
08:00,0.20523333333333332,2.5820999999999996,1.9954666666666665,1.8002666666666667,0.9589666666666667,0.5394333333333333,2.8127,3.6013,1.5895333333333332,0.3873333333333333,0.5099333333333333,3.4743666666666666,3.5529,3.3177666666666665,3.2422666666666666,3.0957,1.4589333333333334,3.2691666666666666,0.9997,0.37243333333333334,0.2457,0.11693333333333333,1.3324666666666665,2.3329666666666666,3.6054999999999997,2.222166666666667,3.0908,1.5976333333333335,3.7327999999999997,3.8872,0.28313333333333335,2.3128666666666664,0.5187666666666667,3.9701333333333335,3.8248333333333333,1.1663666666666666,1.6194666666666668,2.054733333333333,3.8919,3.6159666666666666,4.1241,2.4626,,,0.2859,4.1132333333333335,3.448,0.2648,4.4794,0.4193,4.0441666666666665,3.9468666666666667,3.2140666666666666,3.6222666666666665,0.6565333333333334,3.911666666666667,0.7519666666666667,2.281633333333333,3.6789666666666667,0.9946666666666667,4.087733333333333,1.1415,1.1766,2.6716333333333333,3.3699333333333334,2.2659333333333334,4.039833333333333,0.8046666666666666,0.5210333333333333,2.5666,4.0700666666666665,2.797566666666667,3.804466666666667,4.022733333333333,3.5658666666666665,3.8102,2.365933333333333,3.8396,3.2764,1.0385,2.2188999999999997,3.942133333333333,0.9152666666666666,1.7073,2.9257,3.7242333333333333,3.7424666666666666,1.4341666666666666,3.2070999999999996,1.1603333333333334,0.6042000000000001,2.3632333333333335,1.7495666666666667,3.1415333333333333,3.9393666666666665,3.5546333333333333,3.309766666666667,2.7267333333333332,3.5698,3.2740666666666667,3.8699000000000003,1.3648,3.4153666666666664,3.3102666666666662,2.9534666666666665,2.044566666666667,0.9180333333333334,0.49110000000000004,0.9969666666666667,2.2749,0.8276333333333333,0.4840666666666667,2.6419333333333332,3.3902,3.8162333333333334,3.7974,3.479433333333333,,3.4367333333333336,3.4135333333333335,3.453033333333333,3.3261,3.6528666666666667
08:30,0.3315,3.4260333333333337,3.6124,1.6933,1.1491333333333336,0.33290000000000003,3.7542,4.603233333333334,1.0732666666666666,0.4828,0.4492333333333333,4.617766666666667,4.5542,2.7721333333333336,3.4061333333333335,4.250466666666666,3.7148666666666665,3.4557333333333333,1.1009333333333333,0.44586666666666663,0.3298333333333333,0.4623666666666667,0.8044333333333333,3.6356666666666664,4.544300000000001,2.8325666666666667,4.2077333333333335,1.7607,4.277299999999999,4.8345,0.5789000000000001,3.1973666666666665,0.8516999999999999,4.8271,4.795466666666667,1.6994666666666667,2.5463666666666667,2.4360666666666666,4.849333333333333,4.1357,5.047933333333333,3.3359666666666663,,,0.5926333333333333,4.998033333333334,3.9542333333333333,0.36956666666666665,4.836733333333333,0.8411000000000001,4.951899999999999,4.197733333333334,4.210666666666667,4.615366666666666,0.8238666666666667,4.707866666666666,1.3272333333333333,2.1174,4.501433333333334,1.3904,4.706433333333334,1.1028666666666667,1.069,3.5952333333333333,3.0743666666666667,3.0802,4.925700000000001,1.3450333333333333,0.6699666666666667,2.841466666666667,4.851566666666667,3.520866666666667,4.599100000000001,4.787333333333334,4.3741666666666665,4.6928,2.9608666666666665,4.364333333333334,4.2018,0.38066666666666665,2.658866666666667,3.9774000000000003,0.8946333333333333,3.0867333333333336,4.325666666666667,4.121033333333333,4.5504,0.5532333333333334,4.494633333333334,2.1867,1.5473333333333334,3.7954333333333334,2.9935666666666667,4.245333333333333,4.891533333333333,4.335166666666667,4.040366666666666,2.9061666666666666,4.503733333333333,3.9470666666666667,4.686266666666667,0.9052,4.304233333333333,4.1338,2.630333333333333,2.8375,0.9317333333333333,0.48056666666666664,0.9511000000000001,4.803466666666666,1.7375,0.7377333333333334,3.385266666666667,3.9123333333333337,4.718766666666666,3.1760666666666664,4.3228,,4.2541,4.2373,4.280766666666667,4.2939,4.4544999999999995
09:00,0.46526666666666666,4.337533333333334,2.8153333333333332,3.6773000000000002,2.5875333333333335,0.5745666666666668,4.777,3.9354999999999998,0.6909,0.6231333333333333,0.6197,5.441066666666667,5.5094,5.013466666666667,4.9267666666666665,5.2611,2.431833333333333,3.0573333333333332,3.5602333333333336,0.8132333333333333,0.327,0.46199999999999997,3.946766666666667,3.393133333333333,5.3262,3.2365333333333335,5.207766666666667,1.9873666666666667,5.6798,5.6802,0.9023,4.2006,0.8687,5.6066,5.5781,2.4136666666666664,1.8465,3.3273,5.508233333333334,5.5601666666666665,5.7867,3.132366666666667,,,1.2826,5.751966666666666,4.1257,0.6068,6.524466666666667,0.8168333333333333,5.732966666666667,5.003966666666667,4.431866666666666,4.328566666666666,0.6419666666666667,5.682566666666667,2.0262333333333333,0.6621333333333334,5.2159,1.4766666666666666,5.510866666666667,1.7356666666666667,1.6161333333333334,4.316866666666667,3.854033333333333,5.1277333333333335,5.663566666666667,1.3563,0.6389,3.0602333333333336,5.566233333333333,2.1049333333333333,5.027466666666667,5.318333333333333,5.172166666666667,5.398533333333333,3.1663,5.0412333333333335,4.716833333333333,0.8646999999999999,2.8487666666666667,5.8772,0.9229666666666667,3.293433333333333,4.7960666666666665,5.0742,5.269366666666667,1.5673,4.8125333333333336,2.1876333333333333,1.2340666666666666,4.9254,3.7570666666666668,4.818466666666667,4.0913,5.194933333333334,3.5758,2.6661333333333332,5.1217999999999995,5.1844,3.9749666666666665,1.432,4.9992,4.952,2.7184,3.8142333333333336,1.5409666666666666,0.6639333333333333,1.1900333333333333,5.1447,3.4336333333333333,1.2518666666666667,2.9612,4.855066666666667,3.1957,2.2513666666666667,5.085233333333333,,4.9666,5.012566666666667,5.037033333333333,4.362333333333334,5.1177
09:30,0.7326666666666667,5.085233333333333,2.945,4.983366666666667,2.2979,0.7230666666666666,5.684200000000001,5.5268999999999995,0.4822666666666667,0.7799666666666667,0.8530333333333334,6.6135,6.2862,5.490666666666667,6.1881,6.043733333333334,2.0215666666666667,3.2192,4.548266666666667,1.2686333333333333,0.41226666666666667,0.46066666666666667,3.1638,3.246666666666667,5.982033333333334,3.1654,5.837166666666667,2.3757333333333337,6.3045333333333335,6.4759,1.5016,4.393033333333333,0.8946000000000001,6.200333333333333,6.291633333333333,3.2729666666666666,3.3587333333333333,3.8764333333333334,6.3045333333333335,5.537166666666667,6.550533333333333,4.869766666666666,,,3.1862666666666666,6.522733333333333,4.634366666666667,1.2222,6.691599999999999,1.1505333333333332,6.416433333333333,5.881366666666667,5.0699000000000005,5.094866666666666,0.8090666666666666,6.194833333333333,4.0069,0.6752666666666667,5.7640666666666664,1.8838,5.7809333333333335,2.0979,2.280266666666667,4.050133333333333,4.714966666666667,5.022133333333333,6.2983,1.3329333333333333,0.5807666666666668,3.2306666666666666,6.248533333333333,4.1399,3.9219,5.848866666666667,5.8402666666666665,6.123766666666667,2.7758333333333334,5.8657666666666675,5.207366666666667,1.7263,2.7738333333333336,6.298966666666667,1.0501333333333334,5.0615,3.8316333333333334,5.876866666666667,5.866,2.8650666666666664,5.872033333333333,2.430066666666667,1.8967666666666667,5.885366666666667,4.896566666666667,5.4032,6.1193333333333335,5.8417666666666666,5.3407333333333336,3.2034333333333334,5.7379999999999995,4.997433333333333,5.515199999999999,2.4812999999999996,5.672166666666667,5.646466666666667,2.1536666666666666,2.844066666666667,1.2714666666666665,0.7533666666666666,0.9021000000000001,4.836766666666667,3.4027666666666665,1.3074000000000001,3.6802,5.148233333333334,5.492,3.7390666666666665,5.7825,,5.5971,5.732,5.708066666666666,5.6542,5.691
10:00,1.0045666666666666,5.758,5.603666666666667,6.0995,2.8443666666666667,0.7185333333333334,6.6157666666666675,5.373033333333334,0.3374666666666667,0.7514666666666667,0.856,7.097533333333333,6.9815,5.772766666666667,5.897766666666667,6.569633333333333,5.749866666666667,2.7298666666666667,2.214833333333333,3.2905333333333333,0.5343,0.6469,1.2805333333333333,2.6425666666666667,6.4825333333333335,3.4982333333333333,6.3707666666666665,2.5374,7.0767,7.160633333333333,1.3285666666666667,6.4547,1.0901333333333334,6.6998999999999995,6.897833333333334,4.080866666666667,7.440766666666667,4.899066666666667,6.3244,5.769333333333334,6.920933333333333,5.577,,,4.4502,7.067066666666666,5.5464,1.3624666666666667,6.8075,1.0463666666666667,7.0048,5.9172666666666665,5.352099999999999,5.399866666666667,0.7562,6.669733333333334,5.844433333333333,3.3939999999999997,6.197633333333333,0.9447666666666666,5.955266666666668,2.1416,1.9480333333333335,3.7841333333333336,5.554466666666666,6.838133333333333,6.708,1.4015333333333333,0.6582666666666667,5.7405333333333335,6.788133333333334,2.839733333333333,3.478466666666667,6.9753,6.099233333333333,6.3016,3.4277666666666664,6.5582666666666665,6.376466666666667,1.7733333333333334,2.7311666666666667,6.881733333333333,0.8872333333333333,6.342066666666667,5.5584999999999996,6.4651000000000005,6.462066666666667,4.531499999999999,6.396199999999999,4.6582333333333334,2.7053000000000003,6.5344999999999995,5.133033333333334,6.465766666666667,6.650333333333333,6.415366666666667,3.3875333333333333,4.426433333333334,6.253,6.351933333333333,6.129966666666666,4.6321666666666665,6.704566666666667,6.1165,4.584333333333333,3.7871,0.8074,0.42619999999999997,0.6821666666666667,5.4947,2.577,1.3150666666666666,6.552966666666666,1.8578000000000001,5.7581,4.781466666666666,6.3348,,6.119233333333333,6.3318,6.214033333333333,6.232566666666667,5.853433333333333
10:30,1.1025333333333334,6.383766666666667,6.060033333333333,5.537533333333333,6.171133333333333,1.3999666666666668,6.688833333333333,6.477833333333334,0.7379666666666667,0.43643333333333334,0.8191,3.0606,7.438933333333334,5.8290999999999995,5.914133333333334,7.101533333333333,1.9785,3.441133333333333,2.3007,2.1527000000000003,0.7096666666666667,0.9322,2.7839666666666667,5.872,6.961766666666667,2.9097999999999997,6.835566666666667,2.5801333333333334,7.650466666666667,7.7019,1.0399,5.1473,1.9317,7.110266666666666,7.354666666666666,4.1631,7.2025,5.114599999999999,6.910066666666666,3.4572999999999996,7.112666666666667,5.728233333333334,,,3.0906000000000002,7.438866666666667,6.214033333333333,1.4883666666666668,2.9082333333333334,1.6179,7.4183,5.9412666666666665,4.801433333333334,5.364133333333333,0.5200666666666667,7.364333333333334,7.3087333333333335,6.8012,6.748966666666666,0.5797333333333333,5.879666666666666,1.8520666666666665,1.6823666666666666,4.497466666666667,5.369666666666666,7.249666666666667,7.2596333333333325,1.6523333333333334,0.7566,4.374666666666667,7.269833333333334,1.6004333333333334,7.1959,7.441366666666667,7.1014333333333335,7.078766666666667,4.5431,6.7727,6.828433333333334,1.1225333333333334,3.8565666666666667,7.3770999999999995,0.7994,6.003866666666666,6.9423666666666675,6.8759,6.918466666666666,3.0685999999999996,6.690142857142858,6.0475,2.1290666666666667,7.2633,6.0135,5.796433333333334,7.037066666666666,6.798533333333333,2.5652,3.338,6.705466666666666,6.7215333333333325,6.740433333333333,6.492766666666667,5.385166666666667,6.304233333333333,5.683566666666667,6.586566666666667,1.3623,0.4481,0.7888666666666667,5.342833333333333,2.666733333333333,1.8042,6.816233333333333,3.0307000000000004,6.3631,5.793166666666666,6.843,,6.6573,6.7526,6.698333333333333,6.670233333333333,6.950466666666667
11:00,1.0271666666666666,3.898866666666667,5.124499999999999,6.6756,7.392733333333334,1.8158333333333334,7.122166666666667,7.8020000000000005,0.7190666666666666,0.5601333333333333,1.1445333333333332,5.474133333333333,7.7688,5.664466666666667,3.3984,7.3479,2.441866666666667,5.691466666666667,4.876566666666666,1.4737666666666667,0.7640999999999999,0.9535,4.971500000000001,3.841533333333333,7.508033333333334,2.9140333333333337,5.383733333333334,2.6856,6.7405333333333335,8.108966666666667,1.5147666666666666,5.3803,1.9077333333333333,7.509766666666667,7.566866666666667,4.262433333333333,3.5910333333333333,6.325266666666667,7.324333333333333,3.3113666666666663,7.878699999999999,7.081733333333333,,,4.743833333333333,7.834133333333333,7.250299999999999,1.7908333333333333,1.8549,2.9489666666666663,7.730366666666667,5.612566666666667,5.561800000000001,5.7671,0.44433333333333336,8.0512,7.876333333333333,6.762666666666666,7.109066666666666,1.3557333333333332,5.2403666666666675,2.652633333333333,1.7987,4.0261000000000005,5.500866666666667,8.1039,7.4707,1.5294666666666668,1.1078333333333332,6.2016,7.583233333333334,1.4692,3.9873,7.9528,7.186566666666667,7.5206,3.119133333333333,6.7427,6.593166666666667,1.4197666666666668,3.703333333333333,7.469633333333333,0.8554333333333334,6.675300000000001,6.6811,7.344533333333334,7.2286,5.921566666666666,,3.9285,2.1164,5.839466666666667,6.226766666666666,6.1927,7.2702,7.237533333333333,4.022966666666666,3.317333333333333,7.0341,6.639366666666667,7.057033333333333,7.4044,4.7725,5.953533333333334,6.4746999999999995,6.852733333333333,1.2914666666666668,0.5086333333333334,0.7802,5.152066666666667,2.1068333333333333,2.4583,7.3880333333333335,2.4155333333333333,5.892933333333334,7.239733333333334,7.425966666666667,,7.047300000000001,6.6686,6.913733333333334,7.0234,7.183966666666667
11:30,1.4,3.6335333333333333,7.4966333333333335,7.507000000000001,7.2734,2.022866666666667,2.8471333333333333,6.2222333333333335,1.1749,0.8576666666666667,0.9437333333333334,9.020100000000001,7.9812,6.4071,5.723933333333333,7.7242,1.7134666666666665,2.9038,3.9038666666666666,2.1594333333333333,0.7561333333333333,1.0844333333333334,5.1505,4.4155999999999995,7.894,4.605733333333333,6.5802000000000005,2.848066666666667,8.058033333333334,8.351966666666666,1.6996333333333333,6.795,1.6488,5.5699000000000005,7.740799999999999,4.3584000000000005,6.552466666666667,6.889033333333333,8.088433333333333,3.3884333333333334,8.2712,7.670066666666667,,,3.867766666666667,7.568733333333333,7.5302999999999995,1.2855666666666667,1.6753,3.1608666666666663,7.964133333333334,5.6090333333333335,5.114766666666667,6.569599999999999,0.3701666666666667,7.896233333333333,8.074766666666667,7.2066333333333334,7.300766666666666,0.6410666666666667,5.842533333333334,2.5351333333333335,1.6546999999999998,3.608033333333333,5.4154,7.9854,7.762566666666667,1.7348666666666666,0.8590333333333333,5.0701,7.774733333333333,2.0243333333333333,3.7121333333333335,7.294233333333334,7.632066666666666,7.107433333333334,2.6291,7.2222,7.144900000000001,1.4124,3.842766666666667,7.940933333333334,1.2389000000000001,4.850733333333333,4.2017,7.4665,7.361000000000001,6.0359,,2.0974999999999997,1.5343666666666667,5.866033333333333,5.0004,5.170366666666666,7.5821,7.419300000000001,3.7211,5.362266666666667,7.265666666666666,7.127766666666667,5.432133333333334,7.2438666666666665,5.2671,7.248066666666667,6.0797,7.090166666666667,0.8378333333333333,0.5383,0.8500333333333334,5.784766666666667,1.3624666666666667,2.8017666666666665,7.620666666666667,3.0532,6.7715000000000005,7.404133333333333,6.917766666666666,,7.0891,6.575466666666667,6.7131,7.2757000000000005,7.106
12:00,1.2199333333333333,3.7548666666666666,8.316966666666668,7.541566666666667,4.939566666666667,2.2276000000000002,1.5745666666666667,4.2897,1.0712333333333333,0.8707333333333334,0.8456333333333333,5.291933333333333,8.0422,5.702733333333333,8.4955,6.943266666666667,2.0388,4.4618,5.194,1.2708333333333333,0.48806666666666665,1.2102333333333335,6.8382,5.789066666666667,7.983833333333333,4.194633333333333,7.492999999999999,2.7847,8.1682,8.138399999999999,2.0479,2.9079333333333333,2.8883333333333336,5.262666666666666,7.868766666666667,4.171,7.233333333333333,7.605166666666666,8.2599,2.0402333333333336,8.023366666666666,8.441566666666667,,,8.6454,6.1333,5.362733333333334,1.5818666666666668,1.6569,4.436266666666667,8.0741,5.7837,5.8004999999999995,6.771966666666667,0.5120666666666667,8.041500000000001,8.058166666666667,6.1709000000000005,7.303133333333333,1.3146333333333333,7.007833333333333,2.7751333333333337,1.3672666666666666,3.1282666666666668,6.158033333333333,8.066133333333333,7.9663,2.1865333333333337,0.6610666666666667,4.117166666666667,7.871866666666667,1.1902333333333333,3.3381,6.430000000000001,6.803733333333333,7.5369,2.6323999999999996,7.224366666666667,5.9043,1.4511,4.165733333333334,8.173133333333332,2.038333333333333,6.127133333333333,4.8941333333333334,7.1270999999999995,7.4200333333333335,5.864599999999999,,3.189533333333333,1.2549333333333335,4.871366666666666,5.146366666666666,4.710800000000001,7.661599999999999,7.577133333333333,5.649033333333334,3.5618333333333334,7.1323,7.2009,5.7687333333333335,6.5937,2.0558666666666667,4.465333333333334,6.423866666666667,7.183066666666666,1.0513333333333332,0.4313333333333333,1.5527333333333333,7.827699999999999,2.1153333333333335,2.9949,7.846933333333333,4.713866666666666,5.724266666666667,7.6991000000000005,6.483533333333333,,7.508533333333333,4.930033333333333,7.2339,7.356766666666667,7.608133333333333
